,max_positions,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score,edge_score_stdev,simset_size,percent_winning_sims,id,sharpe_ratio
43,10.0,0.8825982838449282,1.8400247066090183,0.1101665342884346,0.0522154751141036,-0.0579510591743309,0.0776865757123649,0.8523027705198418,0.3502351656223376,-1.1211636212821017,0.0464835167694308,3.4340271630732304e-05,3.4340271630732304e-05,0.3915377526040202,3372.8460704982763,0.1390133751634401,0.3345206089038367,607.8555555555556,2516.0,0.2415960077724783,334.6104910037127,6.736494101854666,297.47777777777776,310.3777777777778,0.3277762029774786,0.4800669576096718,-0.1015526463405032,0.1944413354794875,0.0001968421002266,18825.982838449283,5.034340271630732,1.5805256291947385,3.036928791753621,3.331931096658023,178.7317639737014,655.7480933183309,630.0,0.2111111111111111,SMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_1,
44,10.0,0.966170610013274,1.8400247066090183,0.1101665342884346,0.0646559060604165,-0.045510628228018,0.1398880479998434,0.6036438761568936,0.236350641228378,0.2473596758052339,0.0543901120272635,-3.530666760281871e-05,-3.530666760281871e-05,0.6790549970469949,4773.921843782741,0.2692256659364977,0.3015499904152864,867.8587301587302,2516.0,0.3449359022888434,129.34330462980083,7.49543907020159,410.0746031746032,457.784126984127,0.5038310793515052,0.1528906325096794,-0.0919284019765939,0.0374849032588181,0.0002465248492903,19661.70610013274,4.964693332397181,1.3874346895334877,3.970531641423781,5.867790231778401,63.656169614195,116.5563176422992,630.0,0.1111111111111111,TMASTOCHOSCILSIGNA_ROLLISHARPRATIO_210627_1,0.4242306294995079
45,15.0,0.8808130111132773,1.8400247066090183,0.1101665342884346,0.0513241283881308,-0.0588424059003037,0.069931034724312,0.9067417003904538,0.3697000961914582,-1.2177861950558215,0.0470248519991586,4.07084620117976e-05,4.07084620117976e-05,0.3674515026341456,3039.922197178072,0.1231462934835397,0.3459307137707833,761.6968253968254,2516.0,0.302741186564716,362.4521582016837,9.253758722946683,384.5936507936508,377.1031746031746,0.3419486419260633,0.5027640586826185,-0.1070558771875946,0.2157233302006272,0.0001932136564693,18808.13011113277,5.040708462011798,1.5417324940699522,2.9831626515440965,3.0577482698193843,375.2183096952671,1513.5610497332243,630.0,0.2396825396825397,SMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_2,
46,15.0,0.9915691628951344,1.8400247066090183,0.1101665342884346,0.0658835694002354,-0.0442829648881991,0.1248696573171032,0.6738068777846048,0.2688259826265831,0.0853634824386953,0.0582007122753747,-1.1586555506294597e-05,-1.1586555506294597e-05,0.6326500173102895,4112.070951943206,0.2303001311598673,0.3649593047337696,918.8888888888888,2516.0,0.3652181593358063,153.64440289138668,10.314596092312572,448.236507936508,470.65238095238095,0.5256740540364314,0.1741033285199444,-0.10019897745908,0.0491790841332348,0.0002509852756655,19915.691628951347,4.988413444493705,1.334140365096269,3.928033806198434,5.261005291868454,122.81035254663348,279.5379253029526,630.0,0.1158730158730158,TMASTOCHOSCILSIGNA_ROLLISHARPRATIO_210627_2,0.4727466705780627
47,10.0,1.3899627741911569,1.8400247066090183,0.1101665342884346,0.0876811063197082,-0.0224854279687263,0.1533525308248964,0.8054744170129368,0.3481352596711081,0.8550768589441471,0.0781914740908712,-9.278554484809211e-06,-9.278554484809211e-06,0.8231806796606976,5723.55582507692,0.2676550729604895,0.5225159744218835,1795.04126984127,2516.0,0.7134504252151311,27.36650041359288,9.133529198656444,837.8492063492064,957.1920634920637,0.4775701180732435,0.0680403659584609,-0.0377693373357817,0.0142282848922025,0.0003323701494269,23899.62774191157,4.990721445515191,1.7034436069072294,5.914599172012391,7.236714181745774,29.03292479658148,8.35006825066751,630.0,0.2269841269841269,SMASTOCHRSISIGNA_ROLLISHARPRATIO_210627_1,0.5718381456615166
48,20.0,0.8704597979290035,1.8400247066090183,0.1101665342884346,0.0503864487136476,-0.0597800855747869,0.0647489754109978,0.9444249903208248,0.3797691743163944,-1.295417949284495,0.0467399306470285,4.53943208934124e-05,4.53943208934124e-05,0.3473447293843347,2879.6232127672497,0.1138438958208254,0.3482987881341529,870.4666666666667,2516.0,0.3459724430312666,381.4713305987606,11.502906354786376,453.4873015873016,416.9793650793651,0.3541169147360542,0.5199520265890479,-0.1106252627213046,0.2319796245418377,0.0001895545029006,18704.59797929004,5.045394320893412,1.514532768964405,2.9055102983942867,2.831014438767535,654.4876217388969,2724.705463976273,630.0,0.2365079365079365,SMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_3,
49,20.0,0.9905929215916122,1.8400247066090183,0.1101665342884346,0.0655559839187239,-0.0446105503697106,0.1145302936009259,0.7180998417082983,0.29113112635915,-0.0500159941211165,0.0593656001927643,3.54590913669074e-06,3.54590913669074e-06,0.5928927327358257,3736.3525867555736,0.2044040924627996,0.3949421006619051,924.3301587301588,2516.0,0.3673808262043556,176.18192538335543,12.781116625871956,466.0174603174603,458.3126984126984,0.5479936954504679,0.190916784814871,-0.1090215833313599,0.0602922794910929,0.0002496170800263,19905.929215916123,5.00354590913669,1.2822017848627454,3.810880191909577,4.752797800334992,206.66824730605103,511.6276190434523,630.0,0.0968253968253968,TMASTOCHOSCILSIGNA_ROLLISHARPRATIO_210627_3,0.5028266577548981
50,5.0,0.5121810926926382,1.8400247066090183,0.1101665342884346,0.0308098122231844,-0.0793567220652501,0.0575194999454717,0.6330449018256147,0.24392809202402,-1.7811342472427245,0.0252917327216525,1.2089401160240964e-05,1.2089401160240964e-05,0.2512622034353355,2505.86608612327,0.1112508301519477,0.1595500866826497,205.3031746031746,2516.0,0.0815990360108007,345.46580703228824,3.648071023281621,98.05873015873016,107.24444444444444,0.2231747380048382,0.3172369865254563,-0.0963001020833132,0.1339926928174597,0.0001163719824534,15121.810926926384,5.012089401160241,1.5609761148080907,1.8334622779249448,2.1557648019599,99.44178913803276,205.3364582097414,630.0,0.1,TMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_0,
51,10.0,0.4849717019748243,1.8400247066090183,0.1101665342884346,0.0292467369218039,-0.0809197973666306,0.0465433533103814,0.6956820157127926,0.2748525965439873,-1.887854732186949,0.026097217701374,1.6238754647093194e-05,1.6238754647093194e-05,0.2269584370127975,1959.2069039153944,0.0863417704395182,0.1781056533559165,300.2396825396825,2516.0,0.1193321472733237,372.9605765514912,6.098003078356799,146.4079365079365,153.83174603174604,0.2265275890530426,0.3460078818502921,-0.1152825097901727,0.139812921866579,0.0001104344248846,14849.717019748245,5.016238754647093,1.43577799124497,1.7244863449588217,1.880648620070344,332.16241376362007,898.2961339866141,630.0,0.1238095238095238,TMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_1,
52,15.0,1.4421602863648355,1.8400247066090183,0.1101665342884346,0.090666394958461,-0.0195001393299735,0.1461974170880754,0.8696907307784107,0.3791042215815127,0.8243814662835812,0.0828485350647188,6.326904212812721e-06,6.326904212812721e-06,0.8124059760557175,5484.57172071439,0.2531091376025998,0.5706095380175771,2117.336507936508,2516.0,0.8415486915486916,37.88603116795541,13.24719349920206,1004.9761904761904,1112.3603174603174,0.4937292652726894,0.0801641968427083,-0.04468079483984,0.0201371620299468,0.0003435037301849,24421.60286364836,5.006326904212813,1.6465338449974225,6.091083444694959,7.057626474438976,30.01627934340236,7.283987746852786,630.0,0.2476190476190476,SMASTOCHRSISIGNA_ROLLISHARPRATIO_210627_2,0.6185090509809017
53,15.0,0.4613326270637465,1.8400247066090183,0.1101665342884346,0.027983868100311,-0.0821826661881235,0.0411655761077908,0.7295763253247086,0.2893028757801795,-1.960737181878372,0.0256422569878445,1.885111356462313e-05,1.885111356462313e-05,0.2092566247560023,1682.3158348775564,0.0753009318171272,0.1801200427386766,356.1936507936508,2516.0,0.1415714033361092,395.64320874410095,8.15871435290919,178.98730158730157,177.20634920634922,0.2313652264748315,0.3662525991837046,-0.1205445466967025,0.1501298183624013,0.0001056999140761,14613.326270637466,5.018851113564622,1.400913217019336,1.5977373258125485,1.6869124095470227,734.2390101697027,2078.113147423488,630.0,0.1174603174603174,TMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_2,
54,20.0,0.4473565690329512,1.8400247066090183,0.1101665342884346,0.0270436353200827,-0.0831228989683518,0.0376773089521189,0.751815886982048,0.2990253167624557,-2.0149947258788306,0.0250135688651917,2.065564152247892e-05,2.065564152247892e-05,0.1962787803382214,1539.9874870790704,0.0678167781363869,0.1804174522559481,390.7063492063492,2516.0,0.1552886920533979,416.7088245754767,9.944103453503129,201.92857142857144,188.77777777777777,0.2377942026508888,0.3894189773154397,-0.1275839407539559,0.166297279762209,0.0001021181837866,14473.565690329511,5.020655641522478,1.361310032788386,1.5189278783630644,1.5495663875911114,1304.8079701386473,3745.157763370891,630.0,0.1126984126984127,TMARELATSTRENINDEXSIGNA_ROLLISHARPRATIO_210627_3,
55,20.0,1.4616447800144183,1.8400247066090183,0.1101665342884346,0.0915763695473665,-0.018590164741068,0.1407659609761964,0.9076609888882446,0.3952926372466613,0.7782891542262299,0.0848461701082886,1.649277562999427e-05,1.649277562999427e-05,0.795862736539089,5260.282908402697,0.2421010336638268,0.5938301528185305,2311.125396825397,2516.0,0.918571302394832,48.8167171383832,17.098269487289983,1115.6984126984128,1195.426984126984,0.5093421133430732,0.0911787959912141,-0.0511783104342506,0.0264088385624244,0.0003468035799874,24616.447800144186,5.016492775629994,1.5953078784748822,6.096560623332695,6.813590492282886,30.80758211285174,6.632530795418992,630.0,0.2619047619047619,SMASTOCHRSISIGNA_ROLLISHARPRATIO_210627_3,0.6455589273287934
56,5.0,0.8869143691478477,1.8400247066090183,0.1101665342884346,0.0601873474924082,-0.0499791867960263,0.1597236821128907,0.5378338592416614,0.2152358609159256,0.7274425915683966,0.048396431572466,-8.255616524454382e-05,-8.255616524454382e-05,0.7526016745192793,5711.025910799259,0.3113278168661769,0.2008510578302225,1724.6095238095238,2516.0,0.6854568854568855,8.012150907715448,4.893256664380655,778.5650793650793,946.0444444444444,0.4542653847961697,0.0326753027759486,-0.0210043818887566,0.0034436148098516,0.0002297997889395,18869.14369147848,4.917443834755456,1.87103066751433,3.537010158208283,6.231888493664495,25.755193548995205,10.508940369607837,630.0,0.0793650793650793,TMASTOCHRSISIGNA_ROLLISHARPRATIO_210627_0,0.3805814021336892
57,10.0,1.119657034049104,1.8400247066090183,0.1101665342884346,0.0753755364610659,-0.0347909978273686,0.1464833608259306,0.727685878879114,0.298519882791098,0.7461822397786139,0.0664468057982976,-2.887473252645593e-05,-2.887473252645593e-05,0.7620750771624983,5242.730113621636,0.2678576009078429,0.409207097906471,2414.1539682539683,2516.0,0.9595206551088904,11.67480789816918,9.546995081696334,1097.0809523809523,1317.073015873016,0.4561741196830441,0.0412803228446841,-0.02470063773632,0.0054705458925054,0.0002874130142939,21196.57034049104,4.971125267473544,1.8314599873750712,4.506700780914371,6.269274838622314,29.0207477767764,8.528083953499033,630.0,0.0761904761904762,TMASTOCHRSISIGNA_ROLLISHARPRATIO_210627_1,0.5188017074302576
58,15.0,1.2197392334149344,1.8400247066090183,0.1101665342884346,0.081391782894404,-0.0287747513940305,0.1411518605455646,0.8114040794698506,0.3386337557491582,0.7437646968282103,0.0739857580879354,-5.7686324315743406e-06,-5.7686324315743406e-06,0.7608724833043446,5090.31212722901,0.2519418267045428,0.4880665508951117,2756.3714285714286,2516.0,1.095537133772428,15.778596642962547,13.969441940940593,1267.025396825397,1489.3460317460317,0.4606447617355994,0.0494196626435464,-0.0283653915400151,0.0075659328805295,0.0003100199959776,22197.392334149343,4.994231367568426,1.7892036230474058,4.8955124846109,6.214434120183573,30.39874086690987,7.21568993886321,630.0,0.0603174603174603,TMASTOCHRSISIGNA_ROLLISHARPRATIO_210628_0,0.5803003150280293
59,20.0,1.2642205890125686,1.8400247066090183,0.1101665342884346,0.0839359460363199,-0.0262305882521146,0.1373584112298576,0.858221901934935,0.3615423637684825,0.7273031530656913,0.077724064706969,6.775328595780719e-06,6.775328595780719e-06,0.7535474900808891,4995.792117545916,0.2422497383886787,0.5250773029661135,2903.4,2516.0,1.1539745627980922,20.6845496364158,18.167071068132564,1355.9301587301588,1547.4698412698413,0.4681803409135289,0.0576715766748087,-0.0322749904547951,0.0100196648564149,0.0003195238292386,22642.20589012569,5.006775328595781,1.74474876449876,5.034048333009604,6.086220777887033,31.14912260152669,6.33291810256066,630.0,0.0587301587301587,TMASTOCHRSISIGNA_ROLLISHARPRATIO_210628_1,0.6138506654516009
60,5.0,1.1676086874275544,1.8400247066090183,0.1101665342884346,0.0713672390708297,-0.0387992952176048,0.1890302199236389,0.5551043996132444,0.2361663930772271,0.933733709150632,0.0581872543626104,-0.0001050347172262,-0.0001050347172262,0.903383007684865,7151.664068439926,0.3494518270395955,0.2420449634308077,1250.6190476190477,2516.0,0.4970663941252176,20.89761893382744,4.635255859542615,565.5761904761905,685.0428571428571,0.4560891055758114,0.0663864083161638,-0.0359744408811458,0.0115071938496993,0.0002699007511798,21676.086874275545,4.894965282773765,1.7044741926032163,4.945775916213797,8.898659036014728,22.194166709492244,12.401820861352853,630.0,0.219047619047619,WMASTOCHOSCILSIGNA_ROLLISHARPRATIO_210628_0,0.3861190955710853
