,signal_n,preference_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
0,5,10,0.2847703544419249,1.840024706609018,0.02540628467647421,0.1291472826759741,0.19686326143490276,0.11016653428843459,-0.08476024961196038,-0.00018124761909329296,4470.204013649067,0.2821502421818399,-0.08091499289993997,9687,2516,3.850158982511924,3.307938474243832,12.87424668541583,4111,5576,0.42438319397130175,0.02184931163671133,-0.01441525798252544,0.0009748159004808933,12847.70354441925,12847.70354441925
1,5,15,0.4061566988391403,1.840024706609018,0.03471711511759734,0.12940835411436177,0.26855676038877585,0.11016653428843459,-0.07544941917083725,-0.00014400476516367457,2937.0983839407163,0.207262313868685,0.10859733848839603,9749,2516,3.8748012718600955,3.278695250794953,12.857602574416733,4173,5576,0.4280439019386604,0.021862101206923643,-0.0144240109498018,0.0011080380839468195,14061.566988391403,14061.566988391403
2,5,20,0.2003949180253768,1.840024706609018,0.018455833021733037,0.12814050511012734,0.14417846875646712,0.11016653428843459,-0.09171070126670156,-0.00020367515300759764,3544.661638424157,0.2386649006367635,-0.09003107621559892,9864,2516,3.920508744038156,3.2204987834549876,12.804111245465538,4229,5635,0.4287307380373074,0.021377267925070678,-0.014511733044826192,0.000874984828419334,12003.949180253767,12003.949180253767
3,5,25,0.029617462123962213,1.840024706609018,0.0029266083186709757,0.12807966789210776,0.022874467860498782,0.11016653428843459,-0.10723992596976362,-0.00026275794817625487,3547.532098103362,0.2705412700074393,-0.28626514836419226,9925,2516,3.944753577106518,3.195264483627204,12.818512530315278,4289,5636,0.4321410579345088,0.020472779111833306,-0.014461671411228836,0.0006349389961679915,10296.174621239623,10296.174621239623
4,5,30,0.18551638271961868,1.840024706609018,0.017184825939412507,0.1278249812945442,0.13457149801432555,0.11016653428843459,-0.09298170834902209,-0.0002065910983757752,2783.17225975574,0.22030584821523447,-0.0786751036146196,9930,2516,3.9467408585055646,3.1798590130916415,12.783805668016194,4263,5667,0.42930513595166164,0.021020406167045202,-0.014330898155161092,0.0008455983529522455,11855.163827196187,11855.163827196187
5,5,35,0.3273007636939933,1.840024706609018,0.028755341914185495,0.12656391343075804,0.2273602496825195,0.11016653428843459,-0.0814111923742491,-0.00015864092470071833,3371.7298909920137,0.24359123281952366,0.003974027425853066,9915,2516,3.940779014308426,3.183055975794251,12.808441558441558,4322,5593,0.43590519415027734,0.02091866598881184,-0.014372853920423295,0.0010109029174702256,13273.007636939932,13273.007636939932
6,5,40,0.11204939337949371,1.840024706609018,0.01069029948380451,0.1259690763825151,0.08491467407110363,0.11016653428843459,-0.09947623480463008,-0.00022790243653037748,3459.074180542768,0.2655040702970226,-0.20236621162377233,9953,2516,3.9558823529411766,3.1584446900432033,12.784058560390402,4248,5705,0.4268059881442781,0.020862259565904116,-0.014237470527431914,0.000743304458651824,11120.493933794936,11120.493933794936
7,5,45,0.15622042736659925,1.840024706609018,0.014639674657319413,0.12729820934509004,0.11508556923017965,0.11016653428843459,-0.09552685963111518,-0.00021378762803351734,3500.187439189929,0.26776370741530586,-0.1664955798475738,9888,2516,3.930047694753577,3.17162216828479,12.779543602281988,4310,5578,0.43588187702265374,0.020539545368505833,-0.014431857776155431,0.0008115430686554543,11562.204273665991,11562.204273665991
8,5,50,0.04979489250342284,1.840024706609018,0.004877330529332369,0.12684293116554843,0.03848514038738189,0.11016653428843459,-0.10528920375910222,-0.0002520376560321915,3567.372618731217,0.2852312695307945,-0.2872014378847787,9988,2516,3.9697933227344993,3.129555466559872,12.763576970191915,4354,5634,0.4359231077292751,0.020142023282947296,-0.014395377780024326,0.0006602734242386338,10497.948925034229,10497.948925034229
9,5,55,-0.06891854191523594,1.840024706609018,-0.0071241616301326305,0.12697771763818172,-0.05616456713852692,0.11016653428843459,-0.11729069591856722,-0.000301112885920927,4259.967707561331,0.3374211430712539,-0.4830242091538022,9997,2516,3.9733704292527823,3.123036911073322,12.769325153374233,4323,5674,0.4324297289186756,0.02013610338747694,-0.01446707140434409,0.0004963700906086269,9310.81458084764,9310.81458084764
10,5,60,0.09922385554453617,1.840024706609018,0.009517106791126162,0.12736889508622648,0.07478078984853907,0.11016653428843459,-0.10064942749730843,-0.00023360004073020977,3445.0405218989436,0.2612025043453785,-0.20812707551733922,9909,2516,3.9383942766295705,3.142496720153396,12.756657107742729,4325,5584,0.43647189423756183,0.020505168259176382,-0.014591297627968649,0.0007273233188375128,10992.238555445361,10992.238555445361
11,5,65,0.017446496294573954,1.840024706609018,0.001733239230753636,0.1252628233685391,0.013849128108941023,0.11016653428843459,-0.10843329505768096,-0.00026133855733999985,2856.0833771171783,0.23683833132770715,-0.2529893311375666,9826,2516,3.9054054054054053,3.157744758803175,12.737274220032841,4297,5529,0.43730917972725425,0.020269949841341745,-0.014661650137556222,0.0006142591957762214,10174.46496294574,10174.46496294574
12,5,70,-0.022982372340659807,1.840024706609018,-0.002325219008586954,0.12539092008743125,-0.018557152682848858,0.11016653428843459,-0.11249175329702155,-0.0002757297265651016,2911.24839762404,0.2461104591280704,-0.3057600036853856,9862,2516,3.9197138314785374,3.1362806732914215,12.728395061728396,4316,5546,0.43763942405191647,0.020121098130116415,-0.014665383971002853,0.0005585520205232819,9770.176276593402,9770.176276593402
13,5,75,0.03816759842582851,1.840024706609018,0.003757385341617292,0.12422290844849629,0.030269945597604694,0.11016653428843459,-0.1064091489468173,-0.00024965593099514425,2786.2374943515097,0.24231844369647326,-0.2400348574804223,9835,2516,3.9089825119236883,3.1453990849008644,12.75144270403957,4316,5519,0.438840874428063,0.020234618540182513,-0.014663178143451064,0.0006514014688074518,10381.675984258285,10381.675984258285
14,5,80,-0.08687775715372192,1.840024706609018,-0.009058485260570182,0.12521516759177104,-0.07240675194860942,0.11016653428843459,-0.11922501954900477,-0.0003010327925100736,2990.836414593052,0.2568297524636888,-0.3877156411524716,9883,2516,3.928060413354531,3.1246585045026816,12.760743801652893,4313,5570,0.43640594961044216,0.02004622997301132,-0.01469153310548264,0.0004682333781300732,9131.222428462781,9131.222428462781
15,5,85,-0.02906507722037155,1.840024706609018,-0.0029488653724146774,0.12462861381318907,-0.023678269885015625,0.11016653428843459,-0.11311539966084927,-0.0002734212631421761,3608.896374111793,0.2873183725822691,-0.3682163174118873,9886,2516,3.9292527821939585,3.1159215051588105,12.75527950310559,4324,5562,0.4373862027109043,0.02015655777072216,-0.014688634099378503,0.0005521720554176998,9709.349227796285,9709.349227796285
16,5,90,-0.10775203593164118,1.840024706609018,-0.011350277718703339,0.12453350712813117,-0.09121601739538987,0.11016653428843459,-0.12151681200713793,-0.00030611864161640446,4061.0310858149915,0.33025001482398664,-0.5148619911005614,9901,2516,3.935214626391097,3.103322896677103,12.744089589382,4321,5580,0.4364205635794364,0.019920660052850578,-0.01466778367495079,0.00042732443007190607,8922.479640683589,8922.479640683589
17,5,95,-0.0858418737735217,1.840024706609018,-0.008945987523167998,0.1251842705833494,-0.07152026766381933,0.11016653428843459,-0.11911252181160259,-0.00029529871714500635,3901.0762334817828,0.31427326329972194,-0.4670277914858172,9870,2516,3.922893481717011,3.1096251266464034,12.756442227763923,4277,5593,0.43333333333333335,0.020173662022620872,-0.014610224142881203,0.0004627931955030312,9141.581262264783,9141.581262264783
18,10,10,0.8743664455487139,1.840024706609018,0.06492520980461713,0.1325750726024441,0.4904079936668994,0.11016653428843459,-0.04524132448381746,-4.26829251017258e-05,2987.1449632531458,0.2368647954003762,0.3579506445295486,5043,2516,2.0043720190779015,6.4642078128098355,13.065731462925852,1956,3087,0.38786436644854255,0.035302108048319965,-0.018217560058276502,0.002540812104424807,18743.66445548714,18743.66445548714
19,10,15,0.16758219404144237,1.840024706609018,0.015633568365006623,0.1306019304105671,0.11988039311884004,0.11016653428843459,-0.09453296592342797,-0.0002240702971898588,3776.634242821081,0.2655388411464178,-0.1536830560057556,6953,2516,2.7635135135135136,4.631669782827556,12.948934459187777,2904,4049,0.41766144110455916,0.024962656862620124,-0.01619624156162354,0.000994243268522237,11675.821940414424,11675.821940414424
20,10,20,0.16339011916603852,1.840024706609018,0.015267875385634788,0.126961958590219,0.12041725815805475,0.11016653428843459,-0.0948986589027998,-0.00021555765543283857,3915.0637040553993,0.2670554563362164,-0.1593469772320315,7090,2516,2.8179650238473766,4.523836389280677,12.922643029814665,3019,4071,0.42581100141043726,0.024104209527993196,-0.016192472516405623,0.0009662980184378226,11633.901191660385,11633.901191660385
21,10,25,0.315184836536901,1.840024706609018,0.027811226249142562,0.12575641824109235,0.221505235709679,0.11016653428843459,-0.08235530803929203,-0.0001640715608898164,4020.1552375822957,0.26053403907633244,-0.027849811887552534,6986,2516,2.7766295707472177,4.578872029773834,12.903590157321501,3005,3981,0.4301460062983109,0.02443765317045393,-0.01629859454607626,0.0012239397207678905,13151.84836536901,13151.84836536901
22,10,30,0.6271513395231676,1.840024706609018,0.04995062293844632,0.12783052394673497,0.391428047314779,0.11016653428843459,-0.06021591134998827,-8.389938692593256e-05,2889.0681226790293,0.18431813406431896,0.2830999712281521,6877,2516,2.733306836248013,4.648974843681838,12.917575757575758,2968,3909,0.43158353933401195,0.025465078820589078,-0.016384111277070592,0.0016773103035392525,16271.513395231676,16271.513395231676
23,10,35,0.5086387492079634,1.840024706609018,0.04203079850986824,0.1271061996325905,0.3312052950147272,0.11016653428843459,-0.06813573577856635,-0.00011345428217757439,2752.842439351434,0.21467875438305217,0.1695453388228252,6940,2516,2.7583465818759936,4.583573487031701,12.88375860672337,2957,3983,0.4260806916426513,0.025273574892081284,-0.016137705469656517,0.0015068415086804678,15086.387492079633,15086.387492079633
24,10,40,0.5292345552698605,1.840024706609018,0.04344645073191011,0.1262126940178572,0.34466916346575605,0.11016653428843459,-0.06672008355652448,-0.00010396385818573745,2535.301396280556,0.18530387108854574,0.21982723631615286,6958,2516,2.7655007949125596,4.551595286001724,12.853084415584416,2974,3984,0.42742167289450994,0.025137810394715417,-0.016093023597343402,0.0015299284423782023,15292.345552698605,15292.345552698605
25,10,45,0.47966392213479003,1.840024706609018,0.04000948226617407,0.12609523665967617,0.3177564747122931,0.11016653428843459,-0.07015705202226052,-0.00011599400995604227,2534.420286931896,0.2077366751675388,0.15895352077273017,6991,2516,2.7786168521462637,4.5188098984408525,12.84709231394876,3034,3957,0.4339865541410385,0.024619976187458138,-0.01630008858439405,0.0014586693211701813,14796.639221347901,14796.639221347901
26,10,50,0.4752813387148025,1.840024706609018,0.0397006524167991,0.12581323802593508,0.3160036363552753,0.11016653428843459,-0.0704658818716355,-0.00011624248646045538,2488.8835374984046,0.21018800055055087,0.15288837249316423,6987,2516,2.777027027027027,4.506368970946043,12.84094616639478,3019,3968,0.43208816373264636,0.024582147705936218,-0.016139510833576325,0.0014558358289094868,14752.813387148024,14752.813387148024
27,10,55,0.43676229248930043,1.840024706609018,0.03695021601511206,0.1261058497113724,0.2934596974893678,0.11016653428843459,-0.07321631827332253,-0.0001273856472522934,2910.9715571181896,0.21220983212142386,0.12386866512759376,7034,2516,2.7957074721780604,4.470145009951663,12.844362745098039,3068,3966,0.4361671879442707,0.023921684256976123,-0.016041955422968674,0.001388872916250923,14367.622924893005,14367.622924893005
28,10,60,0.39751288121074,1.840024706609018,0.034078508945172725,0.12649082818797144,0.26983593814173346,0.11016653428843459,-0.07608802534326187,-0.00013766059198289953,3054.064528696583,0.21693481083898403,0.09015481250554913,7024,2516,2.7917329093799683,4.473092255125285,12.850306748466258,3073,3951,0.4375,0.023879987005213828,-0.01619843730997508,0.0013358733279200657,13975.1288121074,13975.1288121074
29,10,65,0.605735121070881,1.840024706609018,0.04855873289014245,0.1269030836855574,0.3832543734187757,0.11016653428843459,-0.06160780139829214,-8.298045547634587e-05,3020.0191820691416,0.18769050960294342,0.26570780545304373,6915,2516,2.748410174880763,4.5382501807664495,12.877308165777595,3051,3864,0.44121475054229936,0.0243304718372239,-0.01629083295572718,0.001631885905197443,16057.35121070881,16057.35121070881
30,10,70,0.6319836267114267,1.840024706609018,0.05026240379740221,0.1263506686285488,0.398382999503123,0.11016653428843459,-0.05990413049103238,-7.421749293497974e-05,2778.186799934756,0.1843172972054019,0.2860663795871101,6894,2516,2.7400635930047694,4.537133739483609,12.856144677353061,3072,3822,0.4456048738033072,0.02391948089712216,-0.016228775429699163,0.001661483264236884,16319.836267114268,16319.836267114268
31,10,75,0.22845746526875876,1.840024706609018,0.02081498217742883,0.12507832695797427,0.1667241740936283,0.11016653428843459,-0.08935155211100576,-0.00018613705132392993,3100.798985119636,0.24846161934398947,-0.07987370995551402,6939,2516,2.7579491255961845,4.491569390402075,12.831206257719225,3055,3884,0.44026516789162706,0.02336134107725716,-0.01646259826711252,0.0010704950744423656,12284.574652687588,12284.574652687588
32,10,80,0.08477507710291987,1.840024706609018,0.008180583675728492,0.12552300673476643,0.06529711572830316,0.11016653428843459,-0.1019859506127061,-0.00023305384212113074,2996.6313298393598,0.253869347976439,-0.2114818940591654,7045,2516,2.800079491255962,4.40624556422995,12.806105610561056,3070,3975,0.43577004968062455,0.023274781902326232,-0.0165397737898697,0.0008102171221305134,10847.7507710292,10847.7507710292
33,10,85,0.1345601621499839,1.840024706609018,0.012720301785132948,0.125012456346891,0.10191943101666527,0.11016653428843459,-0.09744623250330164,-0.00021319179674558845,3091.093476672366,0.24899881101180943,-0.16010299052024557,7062,2516,2.8068362480127185,4.3928065703766634,12.82430756510955,3065,3997,0.43401302747097137,0.02338492939359391,-0.016343451996094705,0.0008991830873654474,11345.60162149984,11345.60162149984
