,id,signal,preference,max_positions,date,signal_n,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
0,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,5,-0.33167811721158724,1.840024706609018,0.11016653428843459,-0.03954509412428853,-0.14971162841272312,0.13820372487827026,-0.28680017693852783,-0.3864287025761694,-0.08139839633788487,0.6987873814168997,-0.021493886731979054,-0.00046134233277478494,-0.00046134233277478494,0.7255042675934928,5757.332843596899,0.4858215383032459,-1.0681702330841603,9197,2516,3.6554054054054053,2.5261498314667827,9.345534995977474,3797,5400,0.41285201696205287,0.019238547504071855,-0.013278717615168608,0.00014610087539962386,-0.00016023274792893534,6683.218827884128,4.538657667225214,2.0378600094173502,-2.1979942320581576,5.934987885159702,6.936825723222127
1,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,10,-0.17263243058840527,1.840024706609018,0.11016653428843459,-0.018795125525941314,-0.1289616598143759,0.1369627948540719,-0.13739386107744173,-0.189184408132252,-0.045025424290602786,0.6610323405638665,-0.002249513155906726,-0.00036953076711144177,-0.00036953076711144177,0.7088087941212594,5504.60072327014,0.41743361272142476,-0.7298183519624093,9418,2516,3.7432432432432434,2.4610320662561054,9.342200725513905,3961,5457,0.42057761732851984,0.019268898805439565,-0.013302721140371997,0.00039617316896752236,-7.535038628351509e-05,8273.675694115947,4.630469232888558,2.0369759214824144,-1.016449746434775,5.595827808879925,10.562316279312595
2,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,15,-0.1367104552532421,1.840024706609018,0.11016653428843459,-0.014610857517014741,-0.12477739180544933,0.13714060508590248,-0.10666962677482515,-0.14730793607850867,-0.045428354910645646,0.6543940634639597,-0.00048646287296730777,-0.00035145406335160376,-0.00035145406335160376,0.7059712899215654,4008.697475637502,0.32162418264436965,-0.5350589763399647,9430,2516,3.748012718600954,2.449946977730647,9.311970979443773,3965,5465,0.42046659597030756,0.019274489583243147,-0.013218680888149755,0.00044361189223972915,-5.845134577078968e-05,8632.89544746758,4.648545936648396,2.0426066492826846,-0.7852317972819294,5.425031972116266,11.645846283724206
3,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,20,-0.20529283204786564,1.840024706609018,0.11016653428843459,-0.022743870566759417,-0.132910404855194,0.13445184581862277,-0.16941132777855905,-0.23241141914332297,-0.05943367349024553,0.6193782156220976,-0.008598665429073497,-0.000378334302245217,-0.000378334302245217,0.6914355037605513,4805.249440528981,0.3826765069551392,-0.7121436669443195,9448,2516,3.75516693163752,2.440622353937341,9.32430246663971,4000,5448,0.42337002540220153,0.018792482844582546,-0.013217148936409675,0.0003347696838241199,-9.136444309384977e-05,7947.071679521344,4.621665697754783,2.031708594777621,-1.1858065513786356,5.295346185721488,10.620485156250073
4,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,25,-0.36558727104153643,1.840024706609018,0.11016653428843459,-0.044539339632976294,-0.15470587392141089,0.13649750487391185,-0.3267417353510005,-0.44523979745881775,-0.08690219017567949,0.6467973269312349,-0.02921509786016003,-0.0004726054452455473,-0.0004726054452455473,0.7027574144269706,6323.322588285751,0.5125226365749422,-1.1735669679224756,9621,2516,3.823926868044515,2.387589647645775,9.307536466774716,4058,5563,0.4217856771645359,0.01835958746210878,-0.013208777654631148,0.0001063066031103152,-0.0001809365981313174,6344.127289584636,4.527394554754453,2.022137659035154,-2.379699067272382,5.638260446159592,6.8000587810603825
5,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,30,-0.22406247188277983,1.840024706609018,0.11016653428843459,-0.025079763326201765,-0.13524629761463636,0.13705278145216987,-0.18331483336251236,-0.25016205442749856,-0.05931874291301144,0.6507415694329961,-0.01213442105195312,-0.00039322767943143023,-0.00039322767943143023,0.7044216939941776,5342.477157351999,0.4227966085353534,-0.8032438434245108,9579,2516,3.807233704292528,2.392525315794968,9.308692120227457,4030,5549,0.42071197411003236,0.01880107749723292,-0.01309941438740183,0.00032150452846392455,-0.00010086809822791449,7759.3752811722015,4.60677232056857,2.0396789778740168,-1.3435900643539684,5.5415537415794125,9.72884127420236
6,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,35,-0.12354726702540886,1.840024706609018,0.11016653428843459,-0.013116733410608816,-0.12328326769904341,0.1367930770863634,-0.09602247716335899,-0.13175830109977485,-0.032335390796397044,0.6364769170360777,-0.0031498143785973313,-0.000342313837229463,-0.000342313837229463,0.6984459582396787,5793.469458158654,0.4056463548932998,-0.6521532777309904,9518,2516,3.7829888712241653,2.4009245639840304,9.296989422294548,4000,5518,0.42025635637739023,0.01922253795268144,-0.013149673238010305,0.00045495428486918486,-5.243439486531506e-05,8764.527329745912,4.657686162770537,2.0459808050689645,-0.6930444316742227,5.433163696760644,11.946788468141808
7,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,40,-0.20676727466958567,1.840024706609018,0.11016653428843459,-0.02292555903396376,-0.13309209332239835,0.1355785374847154,-0.16930096942719222,-0.23241677105877565,-0.0513528487607814,0.6393112185438241,-0.013615185867724814,-0.0003824711440843199,-0.0003824711440843199,0.6996238553167499,5905.215206621513,0.4464320789827769,-0.8230094483340888,9565,2516,3.801669316375199,2.3844223732357555,9.286237785016286,4021,5544,0.4203868269733403,0.01892509291699272,-0.013126026955521142,0.000347841628627131,-9.210283333481498e-05,7932.327253304144,4.617528855915681,2.0407714368714855,-1.2147085050339883,5.500001472830184,10.184668705059384
8,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,45,-0.2519485487213168,1.840024706609018,0.11016653428843459,-0.02864585944333653,-0.13881239373177112,0.13431678758569887,-0.21350996692975466,-0.29251050842805765,-0.0652861451950665,0.6189579060559981,-0.01761089886534817,-0.00040232005730498726,-0.00040232005730498726,0.6912651955470468,5593.540131420531,0.4387739444218438,-0.8679150217440537,9538,2516,3.79093799682035,2.384252463828895,9.28204081632653,4039,5499,0.4234640385825121,0.01847632406590858,-0.013087115729951866,0.00027886595755917707,-0.0001154208820045011,7480.514512786833,4.597679942695013,2.0329276851288247,-1.4930536253382147,5.3678227726574494,9.57852183464688
9,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,50,-0.15072489390887966,1.840024706609018,0.11016653428843459,-0.016224308571561097,-0.1263908428599957,0.13509342468513968,-0.12026257476630309,-0.16508536080864067,-0.03967739301203658,0.6316262878546977,-0.0061997427587421475,-0.0003540063022472859,-0.0003540063022472859,0.6964407546181185,5404.094519723153,0.40890560946479704,-0.6891516707872292,9521,2516,3.784181240063593,2.3852536498266987,9.295947605403192,4056,5465,0.42600567167314357,0.01861446592963187,-0.013100204820213547,0.0004104247944669522,-6.495908935026724e-05,8492.751060911203,4.645993697752714,2.0352944086191473,-0.8579673633262256,5.4027018384861805,11.430916224553242
10,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,55,-0.17195969710331538,1.840024706609018,0.11016653428843459,-0.018715274442805407,-0.12888180873124,0.13596729420471135,-0.1379078400644103,-0.18735239856463246,-0.044055241596471145,0.6308036201549856,-0.007930446919145698,-0.0003639338302274106,-0.0003639338302274106,0.696101988686225,5503.621054704413,0.4248137966017763,-0.7417549093956115,9463,2516,3.761128775834658,2.392687308464546,9.290931473122692,4021,5442,0.42491810208179226,0.018820018647688164,-0.013219823658219653,0.00039448532540661233,-7.502721701211506e-05,8280.403028966846,4.636066169772589,2.032168725308584,-0.9879060883446239,5.423187611176914,10.96820218043197
11,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,5,60,-0.2882884564193685,1.840024706609018,0.11016653428843459,-0.033477025201417376,-0.14364355948985197,0.13567100311429742,-0.24717097938540167,-0.33541647324920276,-0.06934442761668784,0.6242353737750703,-0.023544244921586268,-0.0004230113245106867,-0.0004230113245106867,0.6934106667342632,5877.056566720586,0.4827644607071655,-0.9993395047286739,9448,2516,3.75516693163752,2.393416596104996,9.294286888614879,4031,5417,0.4266511430990686,0.018518831266236747,-0.013390044558813118,0.00022391378695064124,-0.0001352217038092048,7117.115435806315,4.576988675489313,2.0140495301622026,-1.7590277204612637,5.463154913929293,8.579024111929888
12,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,5,-0.057753917600977145,1.840024706609018,0.11016653428843459,-0.005938515606979111,-0.1161050498954137,0.14317964171866557,-0.04156524098939334,-0.05653644509829628,-0.0202716490753895,0.7858504672287383,-0.0003529973463056374,-0.00034262856675869904,-0.00034262856675869904,0.7685497610383634,3561.63588140126,0.29294684339167454,-0.40613823431369944,6778,2516,2.6939586645469,3.4457066981410445,9.379518072289157,2685,4093,0.39613455296547656,0.024135372294208406,-0.014915100412672161,0.0005541411361585151,-2.3653600219557818e-05,9422.460823990228,4.657371433241301,2.035401639306077,-0.35096182448194324,6.326127592715594,11.093310201512772
13,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,10,0.3575680304848883,1.840024706609018,0.11016653428843459,0.031080413557006636,-0.07908612073142796,0.13732049889481082,0.22654060808478726,0.3170577312216362,0.10275406199865196,0.6701957430836566,0.019838150782364252,-0.00017427640909188554,-0.00017427640909188554,0.7127715711473758,4963.680284285654,0.3024738190633708,-0.054520344490102346,7110,2516,2.825914149443561,3.2611814345991563,9.312048192771085,2885,4225,0.4057665260196906,0.02308278956878033,-0.013964716063248344,0.0010679215947548533,0.00012154866246836236,13575.680304848884,4.825723590908114,2.073224072679936,1.6720676147733649,5.495791683722993,20.615743441990315
14,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,15,0.16522144215382562,1.840024706609018,0.11016653428843459,0.01542777529582895,-0.09473875899260564,0.13735811478962712,0.11241813841651918,0.1569096496943212,0.056606275614865295,0.6495708963683379,0.0025890588267350086,-0.0002313544551345723,-0.0002313544551345723,0.7039266396794414,4017.9106229483095,0.27254531636731605,-0.1652924243589755,7244,2516,2.879173290937997,3.1931253451131973,9.311996779388084,2928,4316,0.40419657647708446,0.02267310396152497,-0.013973575198846191,0.0008388870570299495,6.079966125523414e-05,11652.214421538256,4.768645544865429,2.0648959065157544,0.8128643892556354,5.329490249013471,17.69576023555086
15,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,20,-0.014164487935403147,1.840024706609018,0.11016653428843459,-0.0014273163465207128,-0.1115938506349553,0.13495293242975961,-0.010590356182214935,-0.014604776587404215,-0.005444102489778328,0.6256451443651638,-1.9878673698361754e-05,-0.0002937007797607701,-0.0002937007797607701,0.6939862520326638,3150.8877811635957,0.26217661206793885,-0.31831655652644564,7250,2516,2.881558028616852,3.176551724137931,9.297537343560759,2950,4300,0.4068965517241379,0.02211365468218367,-0.014181389539042884,0.0005869387992492992,-5.672271077526578e-06,9858.355120645969,4.70629922023923,2.0412229504855395,-0.07368818206462412,5.169984206234118,14.690996030696951
16,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,25,0.054525034461425426,1.840024706609018,0.11016653428843459,0.005329747954703645,-0.10483678633373095,0.13488273106345608,0.039577243045368346,0.054251018671907666,0.02117465621013719,0.6446844542575823,0.0010868353035222611,-0.0002701908291843263,-0.0002701908291843263,0.7018695599352843,3098.9844595266313,0.2517041080531014,-0.23686634050500466,7250,2516,2.881558028616852,3.1700689655172414,9.304858299595141,2995,4255,0.4131034482758621,0.021628447943449716,-0.014044339083801627,0.0006922122467663429,2.1109527337447195e-05,10545.250344614255,4.729809170815674,2.04002274271933,0.28188714550189414,5.265714166778432,15.697731850183752
17,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,30,0.34840825696593836,1.840024706609018,0.11016653428843459,0.030381741856677857,-0.07978479243175673,0.1357941407715574,0.22408611323080496,0.30924529908508946,0.14538973186470852,0.6400914128512826,0.01902712474398418,-0.00017164637239052327,-0.00017164637239052327,0.6999487727066079,3214.8706373051045,0.20896758984980723,0.06450848947492283,7212,2516,2.866454689984102,3.174708818635607,9.284671532846716,2990,4222,0.41458679977814755,0.022363966351636625,-0.014062324228334068,0.0010395350110048607,0.00011885679041256625,13484.082569659384,4.828353627609477,2.053434616083641,1.6021480598984872,5.183048587262444,21.422949067406694
18,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,35,0.07744936772400535,1.840024706609018,0.11016653428843459,0.0074968184979040675,-0.10266971579053052,0.1346311208469858,0.05575913875536682,0.07672256958046797,0.027960114217949184,0.6095132497974911,8.650960727155804e-05,-0.00025566019069991495,-0.00025566019069991495,0.6874623153045258,3680.6939084154546,0.26812546041358565,-0.23754962233777555,7232,2516,2.874403815580286,3.162887168141593,9.302155347702318,2970,4262,0.41067477876106195,0.022124093972717744,-0.01418910237920183,0.0007238114987297412,2.966065661245028e-05,10774.493677240052,4.744339809300086,2.040955649877125,0.3824082241919021,5.0870246622695445,16.66974554787205
19,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,40,0.13787680509543598,1.840024706609018,0.11016653428843459,0.01301632485287918,-0.09715020943555541,0.13353136190584255,0.09760125581860167,0.1346323050878667,0.04390793992621292,0.5870381206377805,0.001053747061476188,-0.00023028262004575958,-0.00023028262004575958,0.6785938019195776,3970.514861260888,0.29644581082039034,-0.22244630320417258,7239,2516,2.8771860095389505,3.146429064787954,9.274022801302932,2972,4267,0.41055394391490535,0.022338762144568838,-0.01421880687886663,0.0007900472636461765,5.13574847777994e-05,11378.768050954359,4.7697173799542405,2.043332792673261,0.6492491191436088,5.000743608537954,18.06872105391453
20,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,45,0.06571956374592358,1.840024706609018,0.11016653428843459,0.006393223325549702,-0.10377331096288489,0.13269138121411195,0.0482491645379439,0.06617192327428269,0.02363313793145096,0.5888868800099323,1.881468822605785e-05,-0.00025663080151400896,-0.00025663080151400896,0.6793140651085369,3385.7028867507906,0.27051944367665226,-0.25177234707907914,7243,2516,2.8787758346581875,3.139583045699296,9.274061990212072,3008,4235,0.4152975286483501,0.021569810896787955,-0.01415011867441492,0.0006842797999987539,2.5308237663894548e-05,10657.195637459236,4.743369198485992,2.0323261732004814,0.3209987592293732,4.973631976810136,16.756167746536423
21,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,50,0.09701320169329142,1.840024706609018,0.11016653428843459,0.009313647755216481,-0.10085288653321811,0.13130869103992365,0.07102414682004192,0.09764520366904741,0.033976014973722816,0.5728382724038372,0.0007269992556636598,-0.00024255048261093615,-0.00024255048261093615,0.6731146733357316,3412.228545603348,0.2741241950364012,-0.22778513075329698,7190,2516,2.857710651828299,3.155632823365786,9.272170004086636,2967,4223,0.41265646731571626,0.021785592558131735,-0.014060787847478051,0.000731452856756194,3.6815592676350996e-05,10970.132016932914,4.757449517389064,2.0421500659421827,0.4589275435183335,4.8907825269247125,17.68686212652131
22,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,55,-0.046497804255652975,1.840024706609018,0.11016653428843459,-0.004755883295772145,-0.11492241758420674,0.133122815413086,-0.03578697592798533,-0.04869935097643198,-0.014300087141938289,0.5867092846694377,-0.0009426071487119551,-0.00030051885198890374,-0.00030051885198890374,0.6784659035033935,4233.284363251631,0.33257722477959073,-0.45194513907289746,7232,2516,2.874403815580286,3.129286504424779,9.275,2997,4235,0.414408185840708,0.021456274750104472,-0.014246209974402391,0.0005491919502860893,-1.8931829470604512e-05,9535.02195744347,4.699481148011096,2.024155639520173,-0.23805989275524328,5.045895987216059,14.351375452194489
23,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,10,60,0.03601410284459905,1.840024706609018,0.11016653428843459,0.0035487219117151803,-0.10661781237671941,0.13365039584530702,0.02659717132512146,0.03629337202861583,0.011868092029858938,0.5978168725987824,0.0006194484459898737,-0.00026932460452658595,-0.00026932460452658595,0.6828160853465286,3741.400552048686,0.29901368331042166,-0.31988615531009046,7200,2516,2.861685214626391,3.1369444444444445,9.267952400492408,2991,4209,0.41541666666666666,0.02161557575291561,-0.014225712163150654,0.000663356191981873,1.4067895240159e-05,10360.14102844599,4.730675395473415,2.028618773648823,0.1797842031238011,5.062011035455589,15.886885970262014
24,MASIGNA_ROLLISHARPRATIO_MAXPOS10_210521_0,MASIGNA,ROLLISHARPRATIO,10,210521,15,5,0.2584625523150381,1.840024706609018,0.11016653428843459,0.023284381553933864,-0.08688215273450073,0.14560025286844838,0.16024894535228185,0.21968413643540713,0.07288380460959729,0.7774570147428856,0.0011879219621793757,-0.00022570266108990985,-0.00022570266108990985,0.7640575100523745,4506.6558104103715,0.31947264112592433,-0.15499647428020502,6409,2516,2.5472972972972974,3.653768138555157,9.415761962203458,2485,3924,0.38773599625526606,0.027337013583294257,-0.015622270288210555,0.0010345904421201458,9.140786454952278e-05,12584.625523150382,4.77429733891009,2.0492627736326825,1.356539932602901,6.3029917599992,16.60161835245972
