,id,signal,preference,max_positions,date,signal_n,fast_lookback,slow_lookback,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
171,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,50,35,1.5811216162365307,1.840024706609018,0.11016653428843459,0.09959218743668607,-0.010574346851748517,0.1648858507266515,0.6044340566926316,0.8647517227481424,0.3579091841304558,0.8191059610994965,0.08740147373811484,5.027945592770973e-05,5.027945592770973e-05,0.7872783758249757,6866.117169186884,0.27826105574420046,0.6221322609135367,1763,2516,0.7007154213036566,6.6976744186046515,4.768982229402262,672,1091,0.3811684628474192,0.0381160830759529,-0.017470878624554244,0.003717118121186425,0.00037702745106920574,25811.21616236531,5.0502794559277095,2.0964787717412867,5.9768977702590815,6.6568855194209045,34.798931381810846
172,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,50,45,1.5456094055914513,1.840024706609018,0.11016653428843459,0.0980679943527103,-0.012098539935724295,0.17003852257683807,0.5773457396348033,0.8217999739828975,0.3186434583014213,0.8755064407461025,0.07749501863855866,2.972557772526127e-05,2.972557772526127e-05,0.8235291666087335,7534.267102941063,0.3077671667119013,0.5665371577704867,1580,2516,0.6279809220985691,7.4860759493670885,4.7964314679643145,590,990,0.37341772151898733,0.04219199358476138,-0.018170348645401988,0.00437001965573497,0.00037151891587960793,25456.094055914513,5.029725577725261,2.1065035255009086,6.123974384598814,7.3053256258062635,32.32377261860079
173,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,50,55,0.9900476170372459,1.840024706609018,0.11016653428843459,0.07132986864138835,-0.03883666564704624,0.1741483213766472,0.4105054885393052,0.5730706003935988,0.2106240293715965,0.8942495909056307,0.04795396295866736,-7.390990015386045e-05,-7.390990015386045e-05,0.8373551330146578,8051.89129811157,0.338659690701974,0.2746718350821933,1584,2516,0.629570747217806,7.410984848484849,4.787520391517129,601,983,0.37941919191919193,0.03868759489001557,-0.018154582213207152,0.003412430690225205,0.0002736216964650293,19900.476170372458,4.92609009984614,2.069599213459819,4.542531348576579,7.601406354396786,24.360329276786427
174,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,5,0.6051795618766873,1.840024706609018,0.11016653428843459,0.04852240399364072,-0.061644130294793875,0.15274388130491912,0.3180043255736027,0.44703127925720315,0.15704856781299956,0.6918807540178933,0.037669241836426906,-0.00011164552032659795,-0.00011164552032659795,0.7223748793216781,4402.357663583087,0.308964320205818,0.10367180534872666,3269,2516,1.2992845786963434,3.491893545426736,4.586179188429088,1280,1989,0.391557051085959,0.027994901832735886,-0.015666741580841723,0.0014292827597454094,0.00018816525919799118,16051.795618766873,4.888354479673402,2.0571215891288044,2.6285503440616247,5.690178757279815,23.774930387060365
175,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,15,0.8435111736740983,1.840024706609018,0.11016653428843459,0.06315686102798579,-0.0470096732604488,0.15690817996313006,0.4027886597842057,0.5709640266713302,0.2577140677420908,0.7156592318554049,0.05326497007570678,-6.113657730614608e-05,-6.113657730614608e-05,0.7333024917655679,3555.5785372313567,0.2450656325489785,0.33054753575311757,2354,2516,0.9356120826709062,4.990654205607477,4.716178241670012,909,1445,0.38615123194562445,0.0308121759327225,-0.01599951351525106,0.0020768780345399186,0.00024320954266137431,18435.111736740982,4.938863422693854,2.080508813744957,3.4793445170731085,5.761853468043643,27.462849714860287
176,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,25,0.2745545228754793,1.840024706609018,0.11016653428843459,0.02458699322944735,-0.08557954105898724,0.16233556745808186,0.1516918172841468,0.21088831258376997,0.0805201086279685,0.7964779316998213,0.0003545697443089631,-0.00022492889154777064,-0.00022492889154777064,0.774365789940218,5238.060064033381,0.30535221137179525,-0.12175361709043031,2038,2516,0.8100158982511924,5.755152109911678,4.729435483870968,768,1270,0.37684003925417076,0.031911137613414624,-0.017100717883562114,0.0013689116658383467,9.645992991450956e-05,12745.545228754792,4.775071108452229,2.037913602132038,1.4424180503917354,6.492119011373584,16.32015087299064
177,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,35,1.5784750197315365,1.840024706609018,0.11016653428843459,0.0994792477044657,-0.010687286583968891,0.16418307208214725,0.6063617981710381,0.8662193523053606,0.3558889390169954,0.8168697618392979,0.08614637255509083,5.0415568232636127e-05,5.0415568232636127e-05,0.7859675896433181,8503.191062426413,0.2795232916741902,0.6193559553916401,1765,2516,0.701510333863275,6.685552407932011,4.767676767676767,686,1079,0.3886685552407932,0.037362801463242876,-0.01767240280728204,0.0037180505239248107,0.00037661954137369676,25784.750197315363,5.050415568232636,2.0778482284729893,5.996302243101754,6.636380447153099,34.825218569794096
178,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,45,1.1074242932373126,1.840024706609018,0.11016653428843459,0.07749468038421803,-0.03267185390421656,0.17212442732082722,0.4506440047793166,0.6413858243725813,0.25375249426734725,0.8878045646626654,0.05071794369741267,-4.9096849378388904e-05,-4.9096849378388904e-05,0.8324721675615601,6593.592627545615,0.30539475329283494,0.3810549025696961,1661,2516,0.660174880763116,7.1023479831426855,4.785801217038539,625,1036,0.37627934978928357,0.039561084848380716,-0.018074793035417147,0.0036123976192328597,0.0002964081462044022,21074.242932373127,4.9509031506216115,2.083121526106788,4.89798894646425,7.455758067819566,26.345277229545708
179,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,60,55,0.9693702179235959,1.840024706609018,0.11016653428843459,0.07021009545862533,-0.03995643882980926,0.17328318034056864,0.40602735305670995,0.5674071032437527,0.22346301786027892,0.8913603850222429,0.044715845429998714,-7.714697265270366e-05,-7.714697265270366e-05,0.8351482966206809,7215.714993077876,0.31419111820339085,0.3005575172701249,1591,2516,0.6323529411764706,7.385920804525456,4.794369645042839,621,970,0.3903205531112508,0.03777306468098159,-0.018608737917425004,0.0033982384581944143,0.0002694687098632721,19693.70217923596,4.922853027347297,2.037748383535439,4.499347050692653,7.519167135454678,24.229787267722177
180,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,5,0.8318639029481099,1.840024706609018,0.11016653428843459,0.062482412355876704,-0.04768412193255789,0.1511561996161039,0.4137169266224817,0.5845821817262734,0.2160339609422879,0.6711665315100501,0.05624423378489352,-5.5311167103556876e-05,-5.5311167103556876e-05,0.7131945445200726,3826.3759076805345,0.2892249537218293,0.26393468486028837,3301,2516,1.3120031796502385,3.45289306270827,4.58303176517893,1291,2010,0.3910936079975765,0.0283039467445664,-0.015552001768237655,0.001599779367790833,0.00024068945316445552,18318.6390294811,4.944688832896443,2.06827440449587,3.318628803296332,5.523646031719291,27.836086341425922
181,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,15,0.6468989468539466,1.840024706609018,0.11016653428843459,0.051219533376557935,-0.05894700091187666,0.15838597806700663,0.3237105580552868,0.45649776542676546,0.22633571864554897,0.7219823426016537,0.04254499844155854,-0.00010721635505178754,-0.00010721635505178754,0.7362845732337975,3665.618394251047,0.22629894071986856,0.24232438510803078,2377,2516,0.9447535771065183,4.92637778712663,4.700923323966278,896,1481,0.37694572991165337,0.031140303403996466,-0.01591772353625853,0.0018205987769381383,0.00019836743277377812,16468.989468539465,4.892783644948212,2.089560924687602,2.8143291544265905,5.779575518435193,24.445147169458075
182,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,25,0.37533547208257656,1.840024706609018,0.11016653428843459,0.032423634260048795,-0.0777429000283858,0.16229029383768734,0.20013295023423014,0.2777871792825521,0.11396709536562138,0.7982468586284172,0.003017964183409254,-0.0001950779084402954,-0.0001950779084402954,0.7753484707944602,5103.533324635435,0.2844999616426963,-0.016075945319794727,2032,2516,0.8076311605723371,5.768700787401575,4.722804190169218,759,1273,0.3735236220472441,0.03257015371961248,-0.016868291101859386,0.0015981358762396014,0.00012671875986351792,13753.354720825766,4.804922091559704,2.0586776339348183,1.8996528751074606,6.47336833535112,18.091690127011656
183,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,35,1.132238747291502,1.840024706609018,0.11016653428843459,0.0787582913874123,-0.03140824290102229,0.16502539133054484,0.4776556028214071,0.6786641492328085,0.2806347401255397,0.8274808403234898,0.06559705429912245,-2.7753331270494153e-05,-2.7753331270494153e-05,0.7922609775151357,6130.411620681058,0.28064341339985355,0.4277743865969921,1795,2516,0.7134340222575517,6.562674094707521,4.761519805982215,684,1111,0.381058495821727,0.03628257737364421,-0.017345972068429513,0.0030896423150682177,0.00030106261742192,21322.38747291502,4.972246668729506,2.081300844626893,4.75912465946374,6.739907456138891,28.641711694975548
184,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,45,0.8366617996279626,1.840024706609018,0.11016653428843459,0.06276070618982921,-0.047405828098605385,0.17328553659121598,0.36268298908499674,0.5108699970976714,0.19487967396571312,0.8905771301701028,0.024438402045953468,-0.0001046399956905504,-0.0001046399956905504,0.8345551176217715,6976.275250531195,0.3220484974788661,0.2192701607579064,1699,2516,0.6752782193958664,6.931135962330782,4.781161185546082,625,1074,0.36786344908769864,0.039471979914901804,-0.01805649585574942,0.0031061276620004425,0.00024172949684408558,18366.617996279627,4.89536000430945,2.0830219660650524,3.9490309726078676,7.522885910427091,22.5008618418553
185,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,70,55,0.8842552230883718,1.840024706609018,0.11016653428843459,0.06548640494542446,-0.04468012934301013,0.1739549945925869,0.377254312978871,0.5272698631298324,0.2221708696991163,0.8857662567527992,0.04211799252417532,-9.297461338891676e-05,-9.297461338891676e-05,0.830957264140966,6456.9486657748275,0.2947569365601891,0.2843198709566028,1627,2516,0.6466613672496025,7.205900430239705,4.783353733170134,623,1004,0.3829133374308543,0.03798377531418687,-0.018349985104194368,0.0032209631076381526,0.00025190164441736264,18842.552230883717,4.907025386611083,2.0523266962058244,4.154063282535375,7.417644161340943,23.368169227484877
186,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,5,0.9531566992911775,1.840024706609018,0.11016653428843459,0.06932463631513519,-0.0408418979732994,0.15308823596677523,0.4534593515231817,0.637196855684714,0.23417130157575267,0.6948649874866409,0.06237318260358793,-3.418844578696419e-05,-3.418844578696419e-05,0.7237225487151233,3719.494498406648,0.2960424093330206,0.3184097186795185,3310,2516,1.3155802861685215,3.451963746223565,4.592443729903537,1304,2006,0.39395770392749246,0.028313783039217767,-0.015586103159130017,0.0017085952102492918,0.00026618166355785573,19531.566992911776,4.965811554213036,2.066522807138327,3.7741118546975736,5.690949377348601,29.11874987528781
187,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,15,0.6342417237744753,1.840024706609018,0.11016653428843459,0.050407812299971155,-0.05975872198846344,0.15989454837535083,0.3155416356268698,0.4461716457732836,0.1951716763477267,0.7475153064352336,0.04135555026127567,-0.0001154310009879819,-0.0001154310009879819,0.7486858974619899,3961.335422236887,0.25827421910422244,0.19240324761562633,2404,2516,0.9554848966613673,4.875623960066556,4.705339221196307,903,1501,0.37562396006655574,0.03125249050561211,-0.01593916743396296,0.001787150003406545,0.0001952997690907358,16342.417237744752,4.884568999012018,2.089953366459161,2.8307496666274736,6.018272126791313,23.51113148450048
188,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,25,0.5084049607751948,1.840024706609018,0.11016653428843459,0.04201462947882817,-0.06815190480960642,0.16582670494451227,0.2538310637161772,0.35274608136428337,0.14994352521086612,0.83891318512518,0.008093972750616844,-0.00016828121937967054,-0.00016828121937967054,0.7992621670771124,4648.967262330914,0.2802030259042052,0.08226668800453041,2042,2516,0.8116057233704292,5.745837414299706,4.725332259363673,774,1268,0.37904015670910873,0.032962496345614746,-0.0171996384179647,0.0018138250036858847,0.00016344046726164173,15084.04960775195,4.83171878062033,2.046981460691072,2.5585929189834093,6.85285156221978,19.245793137754617
189,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,35,1.0854456371119916,1.840024706609018,0.11016653428843459,0.07636424346989501,-0.03380229081853958,0.16701088125525015,0.45802394356494736,0.6443774684576992,0.23717096662497514,0.8496551420298641,0.0639758629715149,-4.230782883663496e-05,-4.230782883663496e-05,0.8060705863540919,5299.638730886189,0.3219797286176491,0.3464044745439505,1831,2516,0.7277424483306836,6.430912069907155,4.7614233724221595,705,1126,0.3850354997269252,0.035665049206245636,-0.0176094239586915,0.0029031394390587385,0.00029223958935929375,20854.456371119915,4.957692171163365,2.060752528516465,4.714310838855819,7.035239084079894,27.043979958886517
190,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,45,0.6665833112849828,1.840024706609018,0.11016653428843459,0.05247082638198797,-0.057695707906446625,0.17333667644794115,0.30320192668804496,0.424492139402381,0.14601297635783053,0.8994481869667881,0.019552270863535327,-0.0001461200307256419,-0.0001461200307256419,0.8414032930492015,6012.092309458718,0.35935728241987863,0.06549224895890582,1679,2516,0.6673290937996821,7.019654556283502,4.785221274868047,611,1068,0.36390708755211437,0.039976511180718315,-0.018437289364769658,0.0028199066645889794,0.0002030916935531915,16665.83311284983,4.853879969274358,2.0704107462241277,3.314464763402504,7.702492985460663,19.67097840189714
191,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,80,55,0.5946043738186804,1.840024706609018,0.11016653428843459,0.04782870920929949,-0.0623378250791351,0.17519780654954262,0.2736219048029073,0.3806873761165183,0.14631504420474262,0.9000778263601789,0.02848895388513546,-0.00016388109617187444,-0.00016388109617187444,0.8419006373157981,5861.397070367366,0.326888526530269,0.07078133757915239,1664,2516,0.6613672496025437,7.046875,4.790032679738562,628,1036,0.37740384615384615,0.037816987375752495,-0.018706583248064696,0.002625629703712465,0.00018553704333058976,15946.043738186803,4.836118903828125,2.033697986608039,3.0550149717441433,7.6606683594706215,18.667618729058784
192,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,90,5,0.8763069392529579,1.840024706609018,0.11016653428843459,0.06503554397300215,-0.04513099031543244,0.1532577872993542,0.42497217214507216,0.5951734734642443,0.2115148176739676,0.7010736199406786,0.05695806731007587,-5.1321805226916834e-05,-5.1321805226916834e-05,0.7265477355255822,3790.7748828558106,0.3074751201272764,0.26189433692307595,3332,2516,1.3243243243243243,3.4255702280912366,4.585777420650864,1322,2010,0.3967587034813926,0.02779519041147212,-0.015596095769900774,0.0016197746778107997,0.0002502208552187133,18763.069392529578,4.948678194773083,2.0579378667928956,3.5699061172449618,5.749945685576608,27.761928437755657
193,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,90,15,0.655419025599286,1.840024706609018,0.11016653428843459,0.051762779567089856,-0.058403754721344736,0.15939794463204768,0.3251523560330966,0.4570663160198343,0.20057110632342237,0.7551945094055754,0.044107623409401935,-0.00011191004681996349,-0.00011191004681996349,0.7525372064765753,4193.064085283662,0.2580769509423855,0.20554441579344918,2396,2516,0.9523052464228935,4.8889816360601,4.700642054574639,907,1489,0.37854757929883137,0.030865364041638574,-0.015918008241593815,0.0017917240876598494,0.00020041915087702528,16554.19025599286,4.888089953180036,2.0856939531745873,2.934282091176912,6.074491826686898,23.681038983901274
194,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,90,25,0.4716040943710136,1.840024706609018,0.11016653428843459,0.039440888448397216,-0.07072564584003738,0.16675219155155907,0.23696483853709324,0.3293273967464941,0.1430534352922856,0.8460481039126214,0.006090902687345326,-0.00017996816300905707,-0.00017996816300905707,0.8037581023492054,5172.689942685538,0.2757073842219302,0.06379322369275897,2064,2516,0.8203497615262321,5.680717054263566,4.724012892828364,784,1280,0.3798449612403101,0.032681237208381717,-0.017192031840298678,0.0017520781084248817,0.00015361949363924663,14716.040943710135,4.820031836990943,2.0436440755603322,2.4175155816180256,6.920018976379504,18.53346083575537
195,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,90,35,1.0167569019769336,1.840024706609018,0.11016653428843459,0.07276089962373344,-0.03740563466470115,0.1682783819296011,0.43315621838688884,0.6077531759498606,0.22868783648465982,0.8592783440645702,0.05805764830098998,-5.824316376351672e-05,-5.824316376351672e-05,0.8123796942354381,5861.986474270259,0.31816689834579015,0.31852035708622495,1837,2516,0.730127186009539,6.412084921066957,4.761115602263541,714,1123,0.3886771910724007,0.03525731338153973,-0.017740906328535155,0.002858292840214691,0.0002789227543362117,20167.569019769337,4.9417568362364825,2.0492976101736877,4.540118371349185,7.135013784432534,25.84846821828979
196,KAMASIGNA_ROLLISHARPRATIO_MAXPOS5_210624_0,KAMASIGNA,ROLLISHARPRATIO,5,210624,5,15,90,45,0.771117946090562,1.840024706609018,0.11016653428843459,0.058901030608961236,-0.051265503679473357,0.17373748965195943,0.33958054747091904,0.4752754233328787,0.1623881682910463,0.9027521259923625,0.031273334603779276,-0.0001230214648502006,-0.0001230214648502006,0.8440306346857279,5576.209489403858,0.36271750108907963,0.12106871682312637,1686,2516,0.6701112877583466,6.999406880189798,4.787423935091278,630,1056,0.3736654804270463,0.038554279677178664,-0.018358895513911247,0.0029075934364960147,0.00022728069787918365,17711.17946090562,4.876978535149799,2.0583794931804524,3.7591156252763316,7.7540534038004125,20.974225339201983
