,id,signal,preference,max_positions,date,signal_n,fast_lookback,slow_lookback,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
0,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,5,0.2735377513293442,1.840024706609018,0.11016653428843459,0.02450512693481932,-0.08566140735361527,0.12489155427856943,0.1965546714959153,0.2701618272539114,0.10717257139394751,0.4484458764130502,0.011616686968313148,-0.00016473004310584987,-0.00016473004310584987,0.6285559513770166,2807.2410158643706,0.22865110555892876,-0.017815827044362464,9807,2516,3.89785373608903,3.347710818802896,13.222311719693918,3825,5982,0.3900275313551545,0.025099681691305987,-0.014396168209294022,0.0010083006262107232,9.614260785637452e-05,12735.377513293442,4.83526995689415,2.0831743890041077,1.0273448644415188,4.236391759722343,23.74192864626777
1,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,15,0.32295763194713634,1.840024706609018,0.11016653428843459,0.028417804894689924,-0.08174872939374467,0.121660619960712,0.233814034857308,0.3247457733765166,0.12734675218956076,0.38157674261379926,0.011150300726331578,-0.0001405145203551207,-0.0001405145203551207,0.6066834095362922,3244.94073485184,0.22315296154855113,0.02735805068847519,8429,2516,3.350158982511924,3.9129196820500654,13.336837848766681,3265,5164,0.38735318543124925,0.025806324870875693,-0.0144523963585463,0.001141947551058969,0.00011128026258155794,13229.576319471364,4.85948547964488,2.0918464329564257,1.0925650336436077,3.9521368705464606,25.99436639319095
2,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,25,0.01882820343903413,1.840024706609018,0.11016653428843459,0.001869360717986046,-0.10829717357044855,0.11855790889415556,0.015787374804145337,0.021611624352408286,0.0061962312132859,0.3518598543093713,0.00028040383504090484,-0.0002405020044751918,-0.0002405020044751918,0.5973443867310876,4170.798999691771,0.3016931831042361,-0.34044356030859113,8607,2516,3.420906200317965,3.801092134309283,13.277597402597403,3315,5292,0.3851516207737888,0.024640081881847853,-0.014381165760408805,0.000647931013621733,7.416758146583942e-06,10188.282034390342,4.759497995524808,2.076053962540726,0.06888701501127055,3.9258842927559896,20.54295219945471
3,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,35,0.053122074813250375,1.840024706609018,0.11016653428843459,0.005195751802638204,-0.10497078248579639,0.11871257279261024,0.04382695405879029,0.0598969447609222,0.019248530240265804,0.33776106364866254,0.0008515467593715741,-0.00022553074247237337,-0.00022553074247237337,0.5929885156811828,3431.4351317851506,0.2699297940041814,-0.2628554199376456,8685,2516,3.451907790143084,3.751755900978699,13.28332653893192,3385,5300,0.3897524467472654,0.02440747843324561,-0.014427785815705117,0.0007083534454000315,2.0580181681643308e-05,10531.220748132504,4.774469257527627,2.069123541279602,0.18899898165416454,3.836794400493881,21.591259043578482
4,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,45,-0.018520531210943547,1.840024706609018,0.11016653428843459,-0.0018699738104184238,-0.11203650809885302,0.11716909428205508,-0.01597971354112024,-0.021791998803077813,-0.006955054607978025,0.29982604753007214,-0.00032708730737208915,-0.00024877314063366496,-0.00024877314063366496,0.5814934374530397,3279.2877745419046,0.26886543899646864,-0.3318519418744348,8757,2516,3.4805246422893483,3.678771268699326,13.181260229132569,3413,5344,0.38974534657987897,0.023853776767041077,-0.014300796557301713,0.0005697708466016712,-7.433075022669452e-06,9814.794687890564,4.751226859366335,2.0668366937784057,-0.0644740223699665,3.696373377719156,21.047635298897173
5,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,30,55,-0.14666540388680038,1.840024706609018,0.11016653428843459,-0.015754498465132216,-0.1259210327535668,0.11729101038230375,-0.13450721333049342,-0.18207630697463423,-0.045717844941334136,0.30975166342412974,-0.008050967648234654,-0.0003056386590801887,-0.0003056386590801887,0.5844704198788102,4165.757360705964,0.34460282380651663,-0.5811174016081111,8859,2516,3.5210651828298887,3.620047409414155,13.175842235004108,3426,5433,0.386725364036573,0.023626947110036812,-0.014352774360199338,0.00033494725138538456,-6.306304189168076e-05,8533.345961131996,4.694361340919811,2.059535894374656,-0.5486323130064745,3.82024485098174,17.88024988020175
6,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,45,5,0.14698403693620254,1.840024706609018,0.11016653428843459,0.01382520486495098,-0.09634132942348361,0.12398383600376063,0.11171035926867859,0.15303320999351988,0.06232943094747658,0.43126323065656935,0.0033956620020758397,-0.00020396255200540278,-0.00020396255200540278,0.622814521175638,2618.2885604076873,0.2218086168089859,-0.11364687041695376,9960,2516,3.958664546899841,3.2826305220883536,13.178153970173318,3894,6066,0.39096385542168677,0.02435807312292122,-0.014261125883268706,0.0008375850534886799,5.452720509722657e-05,11469.840369362026,4.796037447994597,2.078335303038733,0.5683728955271787,4.153986109579055,21.822649392057723
7,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,45,15,0.20818406823822988,1.840024706609018,0.11016653428843459,0.019115582293253164,-0.09105095199518143,0.12094098060181364,0.1582216367434661,0.21892005513720067,0.07825880653191955,0.36150957159466623,0.002745146980364209,-0.00017397124326592675,-0.00017397124326592675,0.6003530212676087,3346.4407449722203,0.24426110159827774,-0.09094087266768724,8642,2516,3.434817170111288,3.796922008794261,13.268499797816418,3339,5303,0.3863688960888683,0.02539046694867802,-0.014420434640822136,0.0009612594586156114,7.519620766370656e-05,12081.840682382299,4.826028756734074,2.0867139869602753,0.7148066197178341,3.8996492729532077,24.198820415694822
8,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,45,25,0.00693465779404856,1.840024706609018,0.11016653428843459,0.0006921642734534217,-0.10947437001498117,0.118318371333664,0.005857750131154564,0.007993745052028654,0.0021121309696654,0.3339638007511546,0.00011779681578534289,-0.00024287951482974295,-0.00024287951482974295,0.591823296337438,4593.742624494298,0.3277089742039402,-0.390153234466144,8817,2516,3.5043720190779015,3.694680730407168,13.236895570906135,3409,5408,0.3866394465237609,0.02423753298412986,-0.01426575681527815,0.0006211338421089306,2.7478026405898496e-06,10069.346577940485,4.757120485170257,2.075898780224706,0.024938791154910916,3.890288061869469,20.516166595033475
9,KAMASIGNA_ROLLISHARPRATIO_MAXPOS15_210626_0,KAMASIGNA,ROLLISHARPRATIO,15,210626,5,5,45,35,0.042908108093079766,1.840024706609018,0.11016653428843459,0.00421534909597332,-0.10595118519246127,0.11797036898675886,0.03577810322074883,0.048918198540478464,0.01656885271488582,0.31257579208003683,0.0007491223785116217,-0.00022622376757610343,-0.00022622376757610343,0.5853213070733664,3190.9660790389607,0.25441406043679526,-0.2515718049914568,8870,2516,3.52543720190779,3.655806087936866,13.224714518760196,3458,5412,0.3898534385569335,0.024183958008937377,-0.014331368187545107,0.000683964167295528,1.6704997486714512e-05,10429.081080930797,4.773776232423897,2.0709520728628363,0.14804922111753938,3.726143530992224,22.04724363550078
