,signal_n,preference_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
0,5,10,0.4237318425205894,1.840024706609018,0.036004748553085,0.12472306126002847,0.28890556043370513,0.11016653428843459,-0.0741617857353496,-0.00013395899895801737,4822.342206110006,0.27172632667088636,0.036203105895145526,11142,2516,4.42845786963434,3.4413031771674745,15.380264741275571,4726,6416,0.42416083288458084,0.022348728294591554,-0.014459894293122588,0.0011528817210164394,14237.318425205893,14237.318425205893
1,5,15,0.4575847411182621,1.840024706609018,0.03844515977431029,0.12504925386586335,0.3077273215217882,0.11016653428843459,-0.0717213745141243,-0.0001228014021102569,3846.9220401529055,0.2305512562199339,0.11469984127718291,11291,2516,4.487678855325914,3.3883624125409617,15.37700964630225,4845,6446,0.4291028252590559,0.022125388048572336,-0.014557730472935064,0.0011830993239565634,14575.847411182622,14575.847411182622
2,5,20,0.21056622765695865,1.840024706609018,0.019316589480046664,0.12414762587865144,0.1557841247766699,0.11016653428843459,-0.09084994480838793,-0.00019454473111077001,3972.302551456567,0.2588224704727681,-0.10842689448025844,11455,2516,4.552861685214626,3.3211697948494106,15.334139459895203,4860,6595,0.4242688782191183,0.02186106964964328,-0.014558729984727582,0.0008930575511119973,12105.662276569587,12105.662276569587
3,5,25,0.11962588662865548,1.840024706609018,0.011377636965312465,0.12406919451368377,0.09178047386810284,0.11016653428843459,-0.09878889732312213,-0.0002242024662149299,3606.2165564745137,0.2571038758108598,-0.18420445026391263,11490,2516,4.5667726550079495,3.3034812880765885,15.342360549717057,4923,6567,0.42845953002610965,0.021308119006728663,-0.014637941773750258,0.0007634905345437138,11196.258866286555,11196.258866286555
4,5,30,0.24225312031908008,1.840024706609018,0.02195701927224958,0.1235761815353739,0.17785222919982724,0.11016653428843459,-0.08820951501618501,-0.00018164452755609463,2852.3231019587165,0.21353783858667175,-0.023283904406520506,11522,2516,4.579491255961845,3.2840652664467975,15.31323350870093,4922,6600,0.42718278076722793,0.021568116751875557,-0.014475249612351596,0.0009218558593309299,12422.531203190802,12422.531203190802
5,5,35,0.3484150790093381,1.840024706609018,0.03038226380275222,0.12328637213588742,0.24663217172354251,0.11016653428843459,-0.07978427048568237,-0.00014895248348045808,3108.401376078229,0.23146943404324838,0.03565494393978064,11518,2516,4.577901430842608,3.276784163917347,15.31737012987013,4979,6539,0.4322799097065463,0.02138246442425219,-0.01443932993520167,0.0010457120960295128,13484.150790093381,13484.150790093381
6,5,40,0.19521633761756463,1.840024706609018,0.018015066447460093,0.12290958731041274,0.1466816002280447,0.11016653428843459,-0.0921514678409745,-0.0001958662439153794,3197.7513656860083,0.24012182613289734,-0.09626995143234218,11554,2516,4.59220985691574,3.2507356759563786,15.274095160634404,4933,6621,0.4269517050372165,0.02133890418137061,-0.014399979024142117,0.0008587980965774843,11952.163376175646,11952.163376175646
7,5,45,0.21645790423966238,1.840024706609018,0.019812205917003167,0.12263975478553359,0.16166036672169512,0.11016653428843459,-0.09035432837143142,-0.00018698323321112293,3243.326638254617,0.24296417312927132,-0.08240142057901956,11513,2516,4.575914149443562,3.2555372187961433,15.267209775967414,4995,6518,0.43385737861547813,0.021139112916267272,-0.014631178562418178,0.0008880263308358666,12164.579042396623,12164.579042396623
8,5,50,0.10192146960895765,1.840024706609018,0.00976488532734554,0.1233802572300828,0.07920611766965541,0.11016653428843459,-0.10040164896108905,-0.00022785841236925788,3697.219382038791,0.29029538869283256,-0.24585098943441608,11564,2516,4.596184419713832,3.2347803528190937,15.268163265306123,5020,6544,0.4341058457281218,0.020772713942456226,-0.01463187330658942,0.0007374649838126176,11019.214696089577,11019.214696089577
9,5,55,0.11610918953401628,1.840024706609018,0.011059125314748508,0.12320776849222258,0.08983048532726781,0.11016653428843459,-0.09910740897368608,-0.00022252316155005138,3564.0663179579497,0.2672672913400578,-0.20112559828334753,11523,2516,4.579888712241654,3.2419508808470017,15.272690106295993,4993,6530,0.4333072984465851,0.020929908085285713,-0.014670505421954735,0.0007554135784489412,11161.091895340163,11161.091895340163
10,5,60,0.21054998666297742,1.840024706609018,0.019315220266584276,0.12270908498674683,0.1575288070547848,0.11016653428843459,-0.09085131402185032,-0.00018884898736625866,2949.3840788493017,0.22622720335753121,-0.06540220210319525,11484,2516,4.5643879173290935,3.247735980494601,15.2793936911102,5027,6457,0.43773946360153254,0.020926564372232375,-0.014726185318962592,0.0008804302067807994,12105.499866629774,12105.499866629774
11,5,65,0.13237844651356778,1.840024706609018,0.01252515042681357,0.12144443866448408,0.10321405808423711,0.11016653428843459,-0.09764138386162102,-0.00021232238441019154,3023.37854223095,0.23409944712983377,-0.14238270359228267,11453,2516,4.552066772655008,3.241858028464158,15.241789819376026,4978,6475,0.43464594429407144,0.020908680053900827,-0.014694917654228676,0.0007800416918875077,11323.784465135677,11323.784465135677
12,5,70,0.05376550846613881,1.840024706609018,0.005257225839918611,0.12155732182947793,0.043280812925903044,0.11016653428843459,-0.10490930844851598,-0.00024149581109397325,3131.072736057624,0.24971543505902838,-0.23493277686080738,11447,2516,4.549682034976152,3.235607582772779,15.235705470999589,4982,6465,0.43522320258583036,0.020554620334786635,-0.014660901907168632,0.0006657104637076807,10537.655084661388,10537.655084661388
13,5,75,-0.04617730023779931,1.840024706609018,-0.004722393606251152,0.1207811840495598,-0.039137407654696574,0.11016653428843459,-0.11488892789468574,-0.0002789639805029236,3176.2870715029894,0.2758565810118545,-0.3700432878009341,11468,2516,4.558028616852146,3.2251482385769097,15.245671887881286,4982,6486,0.4344262295081967,0.020371486167389423,-0.01472386761372087,0.0005224746026631079,9538.226997622007,9538.226997622007
14,5,80,-0.04746307930239724,1.840024706609018,-0.004856806794087176,0.12111550694114485,-0.04013333701766699,0.11016653428843459,-0.11502334108252177,-0.0002782404315269122,3295.9178094765975,0.28021195007861566,-0.37742489626333864,11484,2516,4.5643879173290935,3.213775687913619,15.250826446280993,4992,6492,0.4346917450365726,0.020432626229381707,-0.014785200498884201,0.000523698058021356,9525.369206976027,9525.369206976027
15,5,85,-0.07627054446121273,1.840024706609018,-0.007911925880758064,0.12084190718906328,-0.06552448361599592,0.11016653428843459,-0.11807846016919266,-0.00028770445633005416,3498.006254863385,0.2895750367826394,-0.4212279955073033,11471,2516,4.5592209856915735,3.209310435010025,15.243892339544514,4959,6512,0.4323075581902188,0.020530753641144914,-0.014801454166238629,0.0004729263164407359,9237.294555387873,9237.294555387873
