,moveaverage_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
0,5,10,-0.9998932965294943,1.840024706609018,-0.7492200323323375,0.5871232968907377,-1.6858925132886964,0.11016653428843459,-0.8593865666207721,-0.005791559320768014,10059.584169501915,0.99989409152626,-18.298392166485705,5647,1666,3.3895558223289317,1.347264034000354,4.696296296296296,2507,3140,44.39525411723039,0.013631871846234947,-0.011405458906140444,-0.0002900722944519184,1.0670347050568356,1.0670347050568356
1,5,20,-0.9998565561888455,1.840024706609018,-0.6327247666402414,0.533870568223389,-1.641576809860567,0.11016653428843459,-0.742891300928676,-0.004289979911466747,11242.244938873895,0.999872422712935,-17.816355363298257,6978,2227,3.133363268971711,1.4883920894239038,4.772977941176471,3148,3830,45.11321295500143,0.014211764457692554,-0.011497446212637713,0.0001008047461183325,1.4344381115451317,1.4344381115451317
2,5,30,-0.9708059660476339,1.840024706609018,-0.29799517547389454,0.16777176387931164,-1.7811079445242202,0.11016653428843459,-0.40816170976232913,-0.0017281731644349918,11203.454671009255,0.9747181224782342,-7.211458350687291,7704,2516,3.0620031796502385,1.5234942886812046,4.775020341741253,3449,4255,44.768951194184844,0.014754919222008177,-0.011738054387016117,0.00012257203789624053,291.94033952366135,291.94033952366135
3,5,40,-0.9996017852692509,1.840024706609018,-0.5674392167880049,0.3528539609391443,-1.8814306024121032,0.11016653428843459,-0.6776057510764395,-0.0036450714572254512,11559.706728162499,0.999656427752925,-15.804632315819196,7087,2353,3.011899702507437,1.539015098066883,4.764962865880297,3159,3928,44.57457316212784,0.014657998688221341,-0.011827081010287503,-2.1469783027812143e-05,3.982147307490663,3.982147307490663
4,5,50,-0.9993750611528036,1.840024706609018,-0.5243023209276125,0.2705506261078176,-2.064159420440742,0.11016653428843459,-0.6344688552160471,-0.003266398335222579,11465.25538366778,0.9994552250470975,-14.892994536535152,7472,2502,2.9864108713029576,1.5517933618843682,4.781443298969072,3369,4103,45.08832976445396,0.014610697115775173,-0.011710161614864286,0.00015747396644250454,6.249388471963553,6.249388471963553
5,5,60,-0.9975623018258182,1.840024706609018,-0.4525106652330828,0.1984080511394452,-2.313926137492265,0.11016653428843459,-0.5626771995215174,-0.002706053509410819,11413.396140739791,0.997875732805144,-12.17102944172818,7441,2516,2.957472178060413,1.5621556242440533,4.783539094650206,3388,4053,45.53151458137347,0.01452477798313477,-0.011918810985679727,0.00012135558149451372,24.37698174181841,24.37698174181841
6,5,70,-0.9696986115616477,1.840024706609018,-0.29537356338133125,0.16667255767423822,-1.7759938727910176,0.11016653428843459,-0.40554009766976584,-0.001709847876554642,11788.887753299621,0.9750207114860796,-7.186270001388026,7417,2516,2.947933227344992,1.561547795604692,4.781998348472337,3357,4060,45.26088715113927,0.014752820856057582,-0.011933778723652201,0.0001448129965966517,303.0138843835232,303.0138843835232
7,5,80,-0.9995559977603466,1.840024706609018,-0.5544186392124633,0.3238134563419363,-1.9240970303043217,0.11016653428843459,-0.6645851735008979,-0.003537028978720173,10984.204098527049,0.9995976722917463,-15.537924558055405,6986,2405,2.904781704781705,1.5737188663040367,4.782079164854284,3153,3833,45.13312338963642,0.014889966886994174,-0.012390820167980095,-7.814888479460024e-05,4.440022396533859,4.440022396533859
8,5,90,-0.9995474128895426,1.840024706609018,-0.581600808200859,0.32539978013632,-2.009337961026357,0.11016653428843459,-0.6917673424892936,-0.0037795381142431504,11080.344341963366,0.999596078778672,-15.514820999784117,6407,2228,2.8756732495511668,1.5751521773060715,4.778409090909091,2862,3545,44.669892305291086,0.014883558592550885,-0.012206248973947832,-0.00010526110828225809,4.525871104573245,4.525871104573245
9,10,10,-0.999541688695943,1.840024706609018,-0.6220459699104416,0.32562480388156667,-2.1191230091900457,0.11016653428843459,-0.7322125041988762,-0.004163049407616455,10481.004289875833,0.9995694982424012,-15.438521052975156,5948,1992,2.9859437751004014,1.5294216543375925,4.667521806054387,2621,3327,44.06523201075992,0.014562019321068617,-0.01171028616915403,-0.00013333380031180526,4.583113040570891,4.583113040570891
10,10,20,-0.9996992953608771,1.840024706609018,-0.5818569343500026,0.36910750227591915,-1.8410614161575716,0.11016653428843459,-0.6920234686384372,-0.0037392946179783315,11065.901217108873,0.9997283339675743,-16.320319108367453,6740,2342,2.8778821520068316,1.601780415430267,4.718531468531468,2972,3768,44.09495548961424,0.014777539198253399,-0.01184772966105649,-0.00010732920855367226,-0.031017188757767045,3.007046391229042
11,10,30,-0.999664993490453,1.840024706609018,-0.5752624804557086,0.34480162321436403,-1.931114127912626,0.11016653428843459,-0.6854290147441432,-0.0037005608325816905,11281.40575280932,0.9997060538829649,-16.133474677657418,6372,2354,2.7068819031435853,1.7041745134965474,4.739851593190746,2743,3629,43.04770872567482,0.015403025627581519,-0.01211039858202107,-0.00026649986781204565,3.3500650954703888,3.3500650954703888
