,signal_n,preference_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
0,5,10,0.03498953517774184,1.840024706609018,0.0034493091449119273,0.14202275619314902,0.024318952256727117,0.11016653428843459,-0.10671722514352266,-0.00027986237089988445,3941.424902738838,0.30222888774648005,-0.32547283367781965,6371,2516,2.5321939586645468,2.964212839428661,7.596540627514079,2765,3606,0.4339978025427719,0.02018057723470402,-0.014312866469237368,0.0006572123004060065,10349.895351777419,10349.895351777419
1,5,15,0.31133106351866613,1.840024706609018,0.0275092857577508,0.14389262522065052,0.19137205535790625,0.11016653428843459,-0.08265724853068379,-0.00018726286197231465,4061.8779398035313,0.25808420354517714,-0.02747682374506688,6335,2516,2.517885532591415,2.969850039463299,7.577124446234394,2781,3554,0.43898973954222575,0.020416314496328337,-0.014228410480529927,0.0009802683135731259,13113.31063518666,13113.31063518666
2,5,20,0.29742673191041313,1.840024706609018,0.026413211759817035,0.1399918020576846,0.18895019875285163,0.11016653428843459,-0.08375332252861756,-0.00018449633170705703,4648.272328347566,0.2797195200695284,-0.06773172156908025,6213,2516,2.46939586645469,3.018348623853211,7.570851836899475,2743,3470,0.4414936423627877,0.020259047768593802,-0.014291434642577844,0.000962383682521758,12974.26731910413,12974.26731910413
3,5,25,0.03876858300970887,1.840024706609018,0.0038155483576376437,0.13953110092746232,0.02739037260119377,0.11016653428843459,-0.10635098593079695,-0.00027013253632322825,3739.431110564419,0.2941835624116118,-0.3103641219033175,6323,2516,2.513116057233704,2.959671042226791,7.567327133036797,2808,3515,0.44409299383204176,0.019349762493500983,-0.014266692375199333,0.0006621397094615064,10387.685830097089,10387.685830097089
4,5,30,0.12078678435964618,1.840024706609018,0.011482583293815463,0.14184719075097527,0.08108480593516729,0.11016653428843459,-0.09868395099461913,-0.00024212792069917315,3459.3583227228537,0.28122190668034575,-0.21617167656206782,6272,2516,2.492845786963434,2.967315051020408,7.550101419878296,2756,3516,0.43941326530612246,0.019916735201582318,-0.014258190709849702,0.0007587250764874565,11207.867843596461,11207.867843596461
5,5,35,0.012386667701981713,1.840024706609018,0.001233336569656851,0.14192704248301027,0.008700529245067801,0.11016653428843459,-0.10893319771877774,-0.00028361283783128176,5219.730763400392,0.37771394897965926,-0.4620448222595819,6338,2516,2.5190779014308426,2.9264752287787945,7.539837398373984,2793,3545,0.44067529189018617,0.019705594217128364,-0.014399539721739036,0.0006297501317252502,10123.866677019818,10123.866677019818
6,5,40,0.042092824332639056,1.840024706609018,0.004136720991990028,0.14144521278091657,0.029272844708018206,0.11016653428843459,-0.10602981329644456,-0.0002736180870601245,4478.784774878151,0.3347808056088831,-0.366407654795486,6305,2516,2.5059618441971385,2.9406819984139574,7.552342158859471,2768,3537,0.43901665344964313,0.019865274027583573,-0.014369851046418861,0.0006599389939996538,10420.92824332639,10420.92824332639
7,5,45,0.01365743338323,1.840024706609018,0.001359097171028889,0.13966502767786687,0.009743214498515958,0.11016653428843459,-0.1088074371174057,-0.00027774603352138987,3260.4828591547575,0.26880309629500354,-0.29950748220120005,6316,2516,2.5103338632750396,2.927802406586447,7.544675642594859,2806,3510,0.44426852438252057,0.019090248162385644,-0.014138625729132773,0.0006239170415449765,10136.5743338323,10136.5743338323
8,5,50,0.24092519653619116,1.840024706609018,0.021847588351943337,0.13933995027198895,0.15698969858552667,0.11016653428843459,-0.08831894593649126,-0.00019691368901556932,3330.910516236123,0.26591373438777643,-0.09327150154945052,6291,2516,2.500397456279809,2.9337148307105387,7.548466257668712,2826,3465,0.4492131616595136,0.019392832098604183,-0.014204589057081914,0.0008878147238700661,12409.251965361911,12409.251965361911
9,5,55,-0.07444431037885713,1.840024706609018,-0.007715720341110899,0.14093864935273834,-0.05484881516009415,0.11016653428843459,-0.11788225462954549,-0.0003190867899719543,3674.8474472752478,0.30537657253856154,-0.44174638756024365,6279,2516,2.4956279809220985,2.9284917980570153,7.539155391553916,2781,3498,0.4429049211657907,0.01952539065909672,-0.014594067096606232,0.0005176086509029102,9255.556896211428,9255.556896211428
10,5,60,-0.06461847661780662,1.840024706609018,-0.006666001858414594,0.13978518430736234,-0.04775312240638362,0.11016653428843459,-0.11683253614684919,-0.000311086263949477,4747.215633691716,0.3627183171399483,-0.517344305384194,6246,2516,2.4825119236883944,2.9382004482869037,7.536755646817248,2783,3463,0.44556516170349025,0.01918567211948951,-0.014481861356492933,0.0005192186408908556,9353.815233821933,9353.815233821933
11,5,65,-0.1176724712488072,1.840024706609018,-0.012456406136753806,0.13979585365519287,-0.08926774188739389,0.11016653428843459,-0.1226229404251884,-0.0003354863893430039,4673.312975334135,0.37811937154187036,-0.6001990644406998,6276,2516,2.494435612082671,2.9181007010834925,7.530427631578948,2786,3490,0.44391332058636074,0.019092732663071432,-0.0144561463026778,0.0004366479609578533,8823.275287511928,8823.275287511928
12,5,70,-0.02547952957602917,1.840024706609018,-0.0025808231215433963,0.13986615500389124,-0.018475792311225585,0.11016653428843459,-0.11274735740997799,-0.0002935075503675136,3707.0848686324935,0.2964445720252652,-0.3774183708308687,6224,2516,2.4737678855325913,2.936535989717224,7.533800494641385,2791,3433,0.4484254498714653,0.01927577945983546,-0.014631444434791517,0.0005734176940490822,9745.204704239708,9745.204704239708
13,5,75,-0.06754545000930479,1.840024706609018,-0.006977656015303535,0.13968787179839864,-0.05003449747595111,0.11016653428843459,-0.11714419030373813,-0.0003106632665025212,3036.1397140148565,0.27252425514900136,-0.38810948951164903,6239,2516,2.47972972972973,2.924026286263824,7.532204789430223,2790,3449,0.4471870492066036,0.019103178151159635,-0.014538036328131724,0.0005058791065890467,9324.545499906952,9324.545499906952
14,5,80,-0.09027627935362126,1.840024706609018,-0.009428375600850747,0.13999221714817342,-0.06745280870536076,0.11016653428843459,-0.11959490988928534,-0.00031920862754128236,4047.8519149559834,0.32186199803321125,-0.48301879828334293,6214,2516,2.4697933227344993,2.9320888316704217,7.535153019023987,2784,3430,0.4480205986482137,0.019166570829993453,-0.01466996097925259,0.0004895022581051483,9097.237206463788,9097.237206463788
15,5,85,-0.16136457878611776,1.840024706609018,-0.017465310638821063,0.13907236261544537,-0.12576132895707776,0.11016653428843459,-0.12763184492725566,-0.0003478568812078047,4477.05391096707,0.3556834282934319,-0.6155443093144992,6229,2516,2.4757551669316373,2.9153957296516295,7.525901367592209,2768,3461,0.44437309359447746,0.01918229847065953,-0.014645426111386606,0.0003867045103991857,8386.354212138822,8386.354212138822
16,5,90,-0.3347438189580868,1.840024706609018,-0.03998712706598051,0.13924778569036136,-0.2876565162603058,0.11016653428843459,-0.1501536613544151,-0.0004383163516300392,5911.916403235018,0.48428736295373476,-1.0697886514394366,6310,2516,2.5079491255961845,2.8714738510301108,7.527627752388866,2777,3533,0.440095087163233,0.018748040968754955,-0.014602311645052999,7.501469544536801e-05,6652.561810419132,6652.561810419132
17,5,95,-0.2483024975854744,1.840024706609018,-0.02817286749693393,0.13857188118924785,-0.20360146850628139,0.11016653428843459,-0.13833940178536852,-0.000387236085550535,5475.076646978656,0.42708888105640586,-0.842445982967714,6266,2516,2.490461049284579,2.892116182572614,7.544546211490425,2772,3494,0.44238748803064154,0.018923130180680495,-0.01458922833777015,0.00023621976518950285,7516.975024145256,7516.975024145256
18,10,10,0.6747824550856261,1.840024706609018,0.05298810856228209,0.14572171281176835,0.3641057624920102,0.11016653428843459,-0.057178425726152504,-0.00010247451178363814,3322.6527278664,0.25596662746744003,0.2200138896808781,3139,2516,1.2476152623211447,6.084740363172985,7.655310621242485,1245,1894,0.39662312838483593,0.032916501996816915,-0.0181336615717138,0.002114014007394431,16747.82455085626,16747.82455085626
19,10,15,0.21877315697573807,1.840024706609018,0.020006377334049308,0.1428362030858535,0.14028153904391888,0.11016653428843459,-0.09016015695438528,-0.00021829886677323155,4734.9961839835105,0.3218356445884196,-0.19052086456244588,4757,2516,1.8906995230524641,3.9621610258566324,7.587761674718196,2040,2717,0.4288417069581669,0.022929249017189478,-0.01543852173322377,0.0010151785675630751,12187.731569757381,12187.731569757381
20,10,20,0.1122290868560909,1.840024706609018,0.010706649950485758,0.13845980199269395,0.07741631450099122,0.11016653428843459,-0.09945988433794883,-0.00024714396923465544,5054.383713535859,0.33693752981136504,-0.3045198817524142,4733,2516,1.881160572337043,3.9611240228185083,7.574949494949495,2083,2650,0.44010141559264737,0.02182012876872846,-0.0156813663900383,0.0008230947161757645,11122.290868560909,11122.290868560909
21,10,25,0.3282802486554999,1.840024706609018,0.028831327596880563,0.13665393612646926,0.21119500399784716,0.11016653428843459,-0.08133520669155403,-0.00017178358478268745,3604.4512202777496,0.24349890180118716,0.004833765333540185,4662,2516,1.8529411764705883,4.016516516516517,7.574838187702265,2055,2607,0.4407979407979408,0.022344960819566752,-0.015553817249541222,0.0011518860820797332,13282.802486554998,13282.802486554998
