,id,signal,preference,max_positions,date,signal_n,fast_lookback,slow_lookback,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
0,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,5,0.10098479719672149,1.840024706609018,0.11016653428843459,0.009678912956622376,-0.10048762133181222,0.1335792299049935,0.07258805373881363,0.09943336385470791,0.03541953745184069,0.5349760338546908,7.540906268158212e-05,-0.00023522858106315279,-0.00023522858106315279,0.6589351679766371,3455.06148860756,0.2732648039174035,-0.2229880603101666,7489,2516,2.976550079491256,3.016691147015623,9.106005642885933,2964,4525,0.39578047803445054,0.02352107723664056,-0.0141479782085781,0.000760698562636762,3.825250475858821e-05,11009.847971967214,4.7647714189368475,2.0700684435745966,0.450435563119223,4.706980576638248,18.59418314693483
1,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,15,0.3237379449861759,1.840024706609018,0.11016653428843459,0.028478522227067815,-0.08168801206136678,0.1285638289778552,0.22161161824883926,0.3116243856964154,0.11348209212874065,0.4121820452198629,0.016208239815375603,-0.00014437063570231783,-0.00014437063570231783,0.6165393735168945,4033.9971127194112,0.2509516849121898,-0.008492280242968775,6245,2516,2.482114467408585,3.633626901521217,9.190765492102065,2509,3736,0.40176140912730185,0.023715816279727932,-0.014111264563211276,0.0010861967394203466,0.00011151471617380863,13237.379449861759,4.855629364297682,2.0759062088161353,1.1589953378101043,4.1238410859736,25.063149028990043
2,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,25,-0.29002252888514735,1.840024706609018,0.11016653428843459,-0.03371306616902392,-0.1438796004574585,0.1277342523245344,-0.2643646068918369,-0.3567169896177342,-0.07207329736646399,0.44140719312235643,-0.02624897762048039,-0.0003960838182507153,-0.0003960838182507153,0.6261935022309257,5849.126256934684,0.4677608407120104,-0.9731843833972569,6442,2516,2.5604133545310015,3.482458863706923,9.12693246541904,2532,3910,0.3930456380006209,0.022043422996546994,-0.014169769944807101,6.36675788670015e-05,-0.0001361916661130649,7099.774711148527,4.603916181749285,2.0405534359948154,-1.4065981755289139,4.518673834912767,11.723676158796929
3,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,35,0.0895168012361296,1.840024706609018,0.11016653428843459,0.008620953630259942,-0.10154558065817465,0.12840171054569688,0.06721969201582734,0.09271214387490002,0.028371961949900826,0.43478459132445924,0.001066696506481064,-0.00022488595979453684,-0.00022488595979453684,0.6239840279706421,4051.890184793616,0.30385468743694255,-0.2764625616859373,6400,2516,2.5437201907790143,3.49453125,9.136029411764707,2569,3831,0.40140625,0.023190409967405963,-0.01427674156289734,0.0007628072310634691,3.40891834336438e-05,10895.168012361295,4.775114040205463,2.056050230290625,0.36043812345531057,4.283715287866985,19.96376353509558
4,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,45,0.07796879622528285,1.840024706609018,0.11016653428843459,0.0075454383685216175,-0.10262109591991297,0.12684646967498878,0.05954902817592432,0.08201038613993045,0.026658365863374542,0.4094349312817823,6.061622718503674e-05,-0.00022566162326547636,-0.00022566162326547636,0.615644431992061,3715.7736626439146,0.2830420441820165,-0.25765955304819066,6448,2516,2.562798092209857,3.4423076923076925,9.104183757178015,2600,3848,0.4032258064516129,0.022804034014962785,-0.014176317516927415,0.0007351145523831495,2.985229665216167e-05,10779.687962252829,4.774338376734525,2.0548848164349787,0.3065940755542322,4.1492095071690835,20.357854832876857
5,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,30,55,-0.1390243384112375,1.840024706609018,0.11016653428843459,-0.014875617554173437,-0.12504215184260803,0.12733026713073342,-0.11699951276244236,-0.1588765698252437,-0.040137116383680005,0.4113914395592949,-0.006772595822326865,-0.00031529690932562615,-0.00031529690932562615,0.6162816878573758,4855.171676769625,0.37061998704575483,-0.6127090931318566,6523,2516,2.5926073131955483,3.3817261996014105,9.088998763906057,2613,3910,0.40058255403955234,0.022195875295038966,-0.014193481693928632,0.0003834598685690423,-5.951850598919012e-05,8609.756615887625,4.6847030906743745,2.0420943921791976,-0.6039307296355662,4.269942607428609,15.612994514226768
6,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,45,5,0.125092616780341,1.840024706609018,0.11016653428843459,0.01187098255257002,-0.09829555173586457,0.1331358474666258,0.08933229676074719,0.12233352674123157,0.04762812534829356,0.5304448260940675,0.001398227449629782,-0.000225928149196735,-0.000225928149196735,0.6572775169138269,2951.4980572447857,0.24924311981125113,-0.16880804944536365,7560,2516,3.0047694753577106,2.9785714285714286,9.07983870967742,3009,4551,0.398015873015873,0.023214208537570863,-0.014048968925494006,0.000782367183813161,4.686495359632214e-05,11250.926167803409,4.774071850803265,2.070464977671925,0.5510870379940533,4.651969282217026,19.262130201012255
7,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,45,15,0.12887617859995748,1.840024706609018,0.11016653428843459,0.012211168891239632,-0.09795536539719496,0.1296173183863444,0.09428011970363676,0.1314584757574041,0.04732469168921245,0.4277216372943675,0.002356746430375067,-0.00020980325879695234,-0.00020980325879695234,0.6216419568432653,3679.3722707833313,0.2580295498052476,-0.17722325550662887,6427,2516,2.5544515103338634,3.5156371557491832,9.151478331308223,2564,3863,0.39894196359110007,0.02361947388788105,-0.014317680261207553,0.0008170425080881023,4.819984319543632e-05,11288.761785999575,4.790196741203047,2.061524900417591,0.5047264423326379,4.19883820818116,21.1244660395623
8,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,45,25,-0.26394495569834575,1.840024706609018,0.11016653428843459,-0.030216899020581778,-0.14038343330901637,0.1284187704727735,-0.23565443209614884,-0.31845103538869984,-0.06714213210819817,0.449108037538953,-0.021170199202180058,-0.000382814326991701,-0.000382814326991701,0.6287791145998485,5590.803651023003,0.45004378133074274,-0.9043669809400381,6613,2516,2.6283783783783785,3.38560411311054,9.112332112332112,2604,4009,0.3937698472705278,0.022082193301598267,-0.014104720322059222,0.0001445951287201667,-0.00012184905550554411,7360.550443016543,4.617185673008299,2.0453132490743227,-1.2734577965984821,4.531572440143811,12.196566577398144
9,KAMASIGNA_ROLLISHARPRATIO_MAXPOS10_210625_0,KAMASIGNA,ROLLISHARPRATIO,10,210625,5,5,45,35,0.0813919079762957,1.840024706609018,0.11016653428843459,0.007865324352833492,-0.1023012099356011,0.12783792624625218,0.06158908125950496,0.08520302690410149,0.03346355749936886,0.4164398367386972,0.00019497791065829363,-0.0002253498818217068,-0.0002253498818217068,0.617930722524795,3084.453580195972,0.23504148813173364,-0.18968466445489085,6544,2516,2.6009538950715423,3.409229828850856,9.11728647323253,2614,3930,0.39944987775061125,0.02301501474011721,-0.01407867098122621,0.0007383972454840141,3.1112928438688394e-05,10813.919079762956,4.774650118178293,2.0648879382137855,0.3208618620299561,4.118855942646091,20.662518238770307
