,id,signal,preference,max_positions,date,signal_n1,signal_n2,preference_n,percent_return,spy_percent_return,spy_cagr,cagr,excess_cagr,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,r_squared,pure_profit_score,jensens_alpha,alpha,beta,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_return_per_trade,average_return_per_day,final_equity,A_score,W_score,P_score,V_score,edge_score
605,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,30,0.699228382,1.840024707,0.110166534,0.054516982,-0.055649552,0.172535449,0.316907895,0.437830633,0.185325609,0.893090767,0.045351008,-0.000136358,-0.000136358,0.836466459,4230.44218,0.29416864,0.181795319,778,2516,0.309220986,15.5218509,4.889068826,327,451,0.420308483,0.052174198,-0.030275491,0.004378813,0.000210805,16992.28382,4.863642107,1.755273394,3.580128178,7.504306546,19.04315819
606,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,35,1.114803013,1.840024707,0.110166534,0.077871815,-0.032294719,0.168707639,0.462657119,0.642236439,0.235195429,0.885123847,0.067759767,-4.69E-05,-4.69E-05,0.830482585,4733.97105,0.331094084,0.346849808,700,2516,0.278219396,17.10285714,4.854825629,306,394,0.437142857,0.053963558,-0.028871304,0.007339364,0.000297798,21148.03013,4.953118631,1.811167784,5.148365408,7.455594256,25.26200034
607,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,40,0.660341847,1.840024707,0.110166534,0.052075516,-0.058091018,0.154910681,0.336641911,0.469727075,0.194995613,0.779098882,0.040054997,-0.000115873,-0.000115873,0.764929419,3349.71815,0.267059938,0.196332162,774,2516,0.307631161,15.36046512,4.823123732,354,420,0.457364341,0.043682673,-0.027788701,0.004899757,0.0002016,16603.41847,4.884127408,1.752572705,3.219473036,6.264874526,21.51088258
608,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,45,0.576786787,1.840024707,0.110166534,0.04665052,-0.063516014,0.165477264,0.282401103,0.389879691,0.139876181,0.890757997,0.017484328,-0.000165357,-0.000165357,0.834691943,4949.424927,0.333512966,0.049654503,854,2516,0.339427663,13.9028103,4.818587662,386,468,0.451990632,0.041687255,-0.027523987,0.003758846,0.000181069,15767.86787,4.834642943,1.740580604,3.131996087,7.518994537,17.4294754
609,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,50,0.448571751,1.840024707,0.110166534,0.037800448,-0.072366086,0.160832746,0.235572234,0.321056531,0.100623545,0.85496123,0.004495579,-0.000188633,-0.000188633,0.809523567,6103.279637,0.375662062,-0.100485419,844,2516,0.3354531,14.0521327,4.83095723,389,455,0.460900474,0.041992932,-0.028666333,0.003900556,0.000147347,14485.71751,4.81136662,1.70843191,2.487008115,7.157471672,16.04146583
610,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,55,0.358975531,1.840024707,0.110166534,0.031187396,-0.078979138,0.161565372,0.193674486,0.26086038,0.085434254,0.874377373,0.005150672,-0.000219501,-0.000219501,0.822730889,5806.348636,0.36504557,-0.147470918,832,2516,0.330683625,14.18990385,4.810920945,385,447,0.462740385,0.043537162,-0.030389048,0.003819595,0.000121961,13589.75531,4.780498662,1.673425942,2.085061046,7.358648398,14.17289493
611,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,40,60,0.132210581,1.840024707,0.110166534,0.012510121,-0.097656413,0.15638114,0.080229103,0.107999431,0.044449759,0.809360242,0.006574934,-0.000275028,-0.000275028,0.781623518,3082.498954,0.281444073,-0.20633975,828,2516,0.3290938,14.19444444,4.806952965,373,455,0.450483092,0.042415025,-0.031416071,0.00184359,4.94E-05,11322.10581,4.724971528,1.633216004,0.788039634,6.549478696,11.76866526
612,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,5,0.476969295,1.840024707,0.110166534,0.039819696,-0.070346838,0.1671755,0.238421675,0.337265932,0.107703775,0.875518669,0.033911701,-0.000186731,-0.000186731,0.823537963,4010.970144,0.369714952,-0.07159089,1857,2516,0.738076312,6.436725902,4.856968712,837,1020,0.450726979,0.030930404,-0.022062084,0.00182306,0.000155066,14769.69295,4.813269498,1.803092536,2.640534939,7.400220583,16.52969213
613,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,10,0.083152285,1.840024707,0.110166534,0.008029475,-0.102137059,0.165771814,0.048541223,0.067452724,0.022265688,0.877690118,0.001017214,-0.000310679,-0.000310679,0.825083908,4604.732812,0.360621006,-0.367382324,1608,2516,0.639109698,7.490671642,4.890377588,728,880,0.452736318,0.030669351,-0.023407033,0.00107531,3.18E-05,10831.52285,4.689321061,1.748011839,0.534131289,7.405442541,10.2666737
614,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,15,-0.222484558,1.840024707,0.110166534,-0.024881445,-0.135047979,0.163707883,-0.152440613,-0.207107003,-0.057927963,0.847146997,-0.007821253,-0.000433939,-0.000433939,0.804459886,4790.15401,0.429523903,-0.812935783,1464,2516,0.581875994,8.202185792,4.875355258,650,814,0.443989071,0.032742463,-0.025500732,0.00035861,-0.00010006,7775.154417,4.566060731,1.702006051,-1.606266522,7.174721565,5.644543888
615,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,20,0.320241332,1.840024707,0.110166534,0.028206194,-0.08196034,0.173594791,0.162716988,0.226974318,0.09983037,0.939304583,0.017671551,-0.000253432,-0.000253432,0.87678123,3860.207744,0.282541212,-0.054225224,1083,2516,0.430445151,11.17451524,4.911525974,480,603,0.443213296,0.041310743,-0.02840414,0.002494423,0.000110463,13202.41332,4.746568238,1.7092997,1.949778367,8.177930082,12.51076149
616,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,25,0.660117631,1.840024707,0.110166534,0.05206129,-0.058105244,0.17899726,0.291359605,0.40645275,0.172721867,0.965971199,0.042074082,-0.000175197,-0.000175197,0.907738123,6932.989569,0.301416904,0.148187318,887,2516,0.35254372,13.65501691,4.913590264,409,478,0.461104848,0.044631465,-0.030374246,0.004211251,0.000201546,16601.17631,4.824803115,1.684630118,3.71477103,8.779413,16.15373787
617,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,30,0.05732874,1.840024707,0.110166534,0.005597049,-0.104569485,0.170434137,0.032919729,0.045226507,0.017909178,0.910048785,0.000999894,-0.000330613,-0.000330613,0.849996153,4439.755516,0.312524049,-0.318982761,800,2516,0.317965024,15.04625,4.897070789,335,465,0.41875,0.046872001,-0.031016557,0.001599276,2.22E-05,10573.2874,4.669387215,1.687726311,0.371867585,7.757582271,9.131835329
618,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,35,0.66033823,1.840024707,0.110166534,0.052075287,-0.058091247,0.164225054,0.317785698,0.439921495,0.15474229,0.874571927,0.04387087,-0.00013992,-0.00013992,0.822868165,4014.93513,0.336529122,0.096751017,701,2516,0.278616852,17.07560628,4.863876473,303,398,0.432239658,0.050199358,-0.029333162,0.005043947,0.000201599,16603.3823,4.860079941,1.765980411,3.402629408,7.3237853,18.99485563
619,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,40,1.441128931,1.840024707,0.110166534,0.093470027,-0.016696507,0.164843794,0.567268744,0.813370128,0.364223494,0.865841489,0.080296776,1.59E-05,1.59E-05,0.816807121,4102.868436,0.25662822,0.595901626,676,2516,0.268680445,17.68934911,4.855054811,304,372,0.449704142,0.054075374,-0.029418551,0.008129013,0.000354855,24411.28931,5.015851658,1.795756975,6.148204283,7.094774424,30.68833902
620,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,45,1.136443653,1.840024707,0.110166534,0.078971103,-0.031195431,0.161468083,0.489891535,0.688816439,0.307947686,0.878739825,0.071952409,-4.09E-05,-4.09E-05,0.825835961,4653.505983,0.256443241,0.462832426,635,2516,0.252384738,18.76377953,4.839561332,289,346,0.45511811,0.05186812,-0.029038059,0.007783808,0.000301846,21364.43653,4.959095227,1.788965331,5.266811605,7.234124337,26.33987483
621,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,50,0.612749794,1.840024707,0.110166534,0.049016463,-0.061150071,0.1602867,0.306841927,0.418797368,0.172054241,0.874961659,0.037365792,-0.000151597,-0.000151597,0.823143579,3666.160784,0.284889595,0.142622332,732,2516,0.290937997,16.19808743,4.829735234,351,381,0.479508197,0.042643502,-0.029901027,0.004884669,0.000190036,16127.49794,4.848402745,1.678480645,3.319566082,7.232293652,18.36540669
622,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,55,0.103295202,1.840024707,0.110166534,0.009890854,-0.10027568,0.15965595,0.062148333,0.08350827,0.030174218,0.865932449,0.002087494,-0.000299943,-0.000299943,0.816869422,4189.430914,0.327791569,-0.298885481,720,2516,0.286168521,16.38194444,4.814285714,322,398,0.447222222,0.043593385,-0.031008238,0.002355265,3.91E-05,11032.95202,4.700056708,1.656466398,0.649411081,7.196095271,10.42748617
623,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,45,60,0.891032601,1.840024707,0.110166534,0.065869497,-0.044297037,0.15858625,0.416799542,0.569362233,0.260243312,0.824961884,0.055226303,-7.49E-05,-7.49E-05,0.7907499,3731.706183,0.253107359,0.345289206,713,2516,0.283386328,16.41795231,4.80147662,333,380,0.467040673,0.048077567,-0.030670473,0.006108065,0.000253329,18910.32601,4.925140438,1.708501525,4.255177949,6.654247516,23.84830245
624,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,5,0.155650316,1.840024707,0.110166534,0.014589572,-0.095576963,0.162243653,0.090134521,0.123992457,0.042070281,0.867043118,0.008011482,-0.000281825,-0.000281825,0.817629553,5328.971977,0.34679045,-0.281194069,1761,2516,0.699920509,6.762634867,4.841056911,788,973,0.447473027,0.029959474,-0.021699895,0.001416279,5.75E-05,11556.50316,4.718175378,1.803618899,0.95891138,7.247826354,11.89303913
625,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,10,0.131217338,1.840024707,0.110166534,0.012421153,-0.097745381,0.166845863,0.074598218,0.103434089,0.041428496,0.878913718,0.006321648,-0.000293779,-0.000293779,0.825961037,4054.132259,0.299821481,-0.233125607,1561,2516,0.620429253,7.687379885,4.884004884,721,840,0.461883408,0.030735592,-0.023895906,0.001337477,4.90E-05,11312.17338,4.706220946,1.730994591,0.832712305,7.322356083,11.06428091
626,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,15,0.359053298,1.840024707,0.110166534,0.031193304,-0.07897323,0.163739091,0.190751334,0.266336508,0.103073549,0.86875646,0.022817624,-0.000217851,-0.000217851,0.81880838,3824.390361,0.302631513,-0.053652979,1393,2516,0.553656598,8.654702082,4.894843687,636,757,0.456568557,0.03483038,-0.025399351,0.002099651,0.000121983,13590.53298,4.782149394,1.732312979,2.067063308,7.199997713,14.77434746
627,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,20,0.184237007,1.840024707,0.110166534,0.017074865,-0.093091669,0.173117469,0.098789957,0.138127425,0.058841058,0.936455804,0.011936905,-0.000295472,-0.000295472,0.873922733,3547.093305,0.290186241,-0.173653963,1077,2516,0.428060413,11.24698236,4.919983753,487,590,0.452181987,0.037931207,-0.028178198,0.001715284,6.72E-05,11842.37007,4.704527634,1.679170217,1.185540169,8.1397725,10.50803999
628,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,25,0.557394315,1.840024707,0.110166534,0.045354497,-0.064812037,0.179317779,0.253111836,0.359272057,0.107865067,0.960149882,0.032679793,-0.000197448,-0.000197448,0.900157892,10806.92278,0.420474379,-0.102531292,889,2516,0.353338633,13.61867267,4.91754671,377,512,0.424071991,0.050314168,-0.029589962,0.004295141,0.000176149,15573.94315,4.80255182,1.759401466,3.139034341,8.85682762,14.82929598
629,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,30,0.596851291,1.840024707,0.110166534,0.047976445,-0.06219009,0.17741178,0.270549359,0.383934964,0.165527606,0.934046827,0.035623786,-0.000175629,-0.000175629,0.871555076,5541.887059,0.289839537,0.125769417,792,2516,0.314785374,15.22979798,4.899268887,352,440,0.444444444,0.049846175,-0.030752121,0.005069344,0.000186097,15968.51291,4.824371151,1.721881682,3.306755507,8.110291993,16.51951362
630,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,35,0.621773589,1.840024707,0.110166534,0.049602668,-0.060563867,0.168111509,0.295677955,0.411293095,0.128701257,0.897439409,0.032396732,-0.000156303,-0.000156303,0.839826946,5032.947625,0.385409348,-0.00327848,693,2516,0.275437202,17.30591631,4.877185848,316,377,0.455988456,0.049965904,-0.031675299,0.005552147,0.000192255,16217.73589,4.84369713,1.697232308,3.35668162,7.70101047,17.45750031
631,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,40,1.429166208,1.840024707,0.110166534,0.092932326,-0.017234209,0.161435971,0.57612647,0.824666573,0.295247718,0.869776635,0.077649523,1.28E-05,1.28E-05,0.819513831,6045.523412,0.314760522,0.509561176,664,2516,0.26391097,18.12198795,4.889475823,296,368,0.445783133,0.057429765,-0.029100217,0.009473389,0.000352902,24291.66208,5.012774985,1.831344584,6.112901439,7.224165898,30.27280381
632,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,45,0.978455625,1.840024707,0.110166534,0.070703407,-0.039463127,0.164710727,0.429991238,0.601103044,0.224850954,0.875333133,0.054974823,-7.04E-05,-7.04E-05,0.823406436,4275.913935,0.314445663,0.304789035,670,2516,0.266295707,17.86268657,4.857142857,290,380,0.432835821,0.052452735,-0.027585462,0.007057937,0.000271299,19784.55625,4.929556427,1.838407622,4.624600126,7.29790733,23.98750858
633,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,50,0.709507966,1.840024707,0.110166534,0.055153974,-0.055012561,0.165934072,0.333071142,0.461154208,0.178864571,0.883363484,0.049615885,-0.000130939,-0.000130939,0.82918873,3369.754811,0.308356055,0.167521604,637,2516,0.25317965,18.64678179,4.832384052,283,354,0.444270016,0.05010011,-0.02995891,0.005608912,0.000213203,17095.07966,4.869060763,1.746786669,3.661213147,7.387207256,19.57071159
634,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,55,0.569171303,1.840024707,0.110166534,0.046143287,-0.064023247,0.163789848,0.282337214,0.38694343,0.178617316,0.892611943,0.037294759,-0.000167867,-0.000167867,0.83610067,3855.468041,0.258336024,0.151688646,681,2516,0.270667727,17.39353891,4.828781084,311,370,0.456681351,0.045999796,-0.030153274,0.004624413,0.000179144,15691.71303,4.832133243,1.704086962,3.113041406,7.413771489,17.3863632
635,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,50,60,0.2443381,1.840024707,0.110166534,0.022128625,-0.088037909,0.159803345,0.1388849,0.187848746,0.070056808,0.8509756,0.015882725,-0.000247982,-0.000247982,0.806924215,3370.019006,0.315866877,-0.160999014,708,2516,0.281399046,16.65819209,4.811913505,328,380,0.463276836,0.043466708,-0.031803985,0.003067183,8.69E-05,12443.381,4.752018273,1.63319366,1.454129971,7.016032716,12.78912651
636,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,5,0.130908388,1.840024707,0.110166534,0.012393465,-0.097773069,0.161469748,0.076869173,0.10620375,0.036018859,0.852429199,0.005591366,-0.000286378,-0.000286378,0.807868187,4963.159453,0.344082665,-0.298699318,1699,2516,0.675278219,7.00765156,4.857609139,754,945,0.443790465,0.030375811,-0.021956896,0.00126786,4.89E-05,11309.08388,4.713621502,1.79938599,0.803232646,7.082099479,11.73305175
637,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,10,0.127378069,1.840024707,0.110166534,0.012076594,-0.09808994,0.162495429,0.074504776,0.102175631,0.036240025,0.868938227,0.00539231,-0.000292214,-0.000292214,0.818933939,4043.092687,0.333239122,-0.285429158,1557,2516,0.618839428,7.687861272,4.875763747,726,831,0.46628131,0.030430698,-0.024010145,0.001374603,4.77E-05,11273.78069,4.707785668,1.722522354,0.80624523,7.248026313,11.07405413
638,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,15,0.513752716,1.840024707,0.110166534,0.042383922,-0.067782612,0.163417609,0.259785619,0.364064578,0.132244056,0.856311497,0.035793141,-0.000171502,-0.000171502,0.81041227,3827.070664,0.320497749,0.028197077,1363,2516,0.541732909,8.803374908,4.887576375,625,738,0.458547322,0.034661924,-0.025183042,0.002258707,0.000164848,15137.52716,4.82849827,1.73763627,2.78644371,7.09143023,17.34387199
639,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,20,0.308189449,1.840024707,0.110166534,0.027262551,-0.082903983,0.174774799,0.156086793,0.221118685,0.083471937,0.942857115,0.017180066,-0.000258597,-0.000258597,0.880441633,5703.277037,0.326607385,-0.126782658,1046,2516,0.415739269,11.58795411,4.929239528,485,561,0.463671128,0.037872578,-0.028569413,0.00223782,0.000106817,13081.89449,4.741402734,1.666522238,1.917277396,8.322602095,11.99559459
640,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,25,0.579428476,1.840024707,0.110166534,0.046825956,-0.063340578,0.178427989,0.262473798,0.374019291,0.12580945,0.932500919,0.037242522,-0.00017937,-0.00017937,0.870058455,8290.177174,0.372197447,-0.008466511,893,2516,0.354928458,13.52183651,4.910532737,367,526,0.410974244,0.050157812,-0.028074287,0.004077091,0.000181735,15794.28476,4.820630198,1.803721105,3.145475441,8.234121577,16.26731018
641,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,30,1.343361053,1.840024707,0.110166534,0.089004169,-0.021162365,0.165002232,0.539243587,0.781245473,0.35345248,0.86010635,0.079850221,1.21E-06,1.21E-06,0.812932452,4619.694662,0.251813678,0.561483008,756,2516,0.300476948,15.92460317,4.895892639,350,406,0.462962963,0.05158856,-0.030586877,0.007457306,0.000338603,23433.61053,5.001207549,1.741483117,5.887934242,7.024089909,29.40701098
642,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,35,1.746537071,1.840024707,0.110166534,0.106452242,-0.003714293,0.163998066,0.648635949,0.944270807,0.473486776,0.852034607,0.098710515,6.65E-05,6.65E-05,0.807611275,4614.55444,0.224826219,0.75567283,684,2516,0.271860095,17.61403509,4.895570906,329,355,0.480994152,0.049387274,-0.029653525,0.008364637,0.000401726,27465.37071,5.066539135,1.749462393,7.095194983,6.891070365,35.59044159
643,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,40,2.088052549,1.840024707,0.110166534,0.11951231,0.009345776,0.166004276,0.719557385,1.046998575,0.461887736,0.876123121,0.109127033,0.000106351,0.000106351,0.823966738,7264.607121,0.258747528,0.828126655,644,2516,0.255961844,18.73757764,4.903291345,287,357,0.445652174,0.063132422,-0.030830612,0.011044218,0.000448326,30880.52549,5.106351356,1.822288159,7.898420938,7.21874382,38.40014497
644,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,45,1.333196466,1.840024707,0.110166534,0.088530293,-0.021636241,0.164111255,0.539857767,0.77130022,0.351539897,0.875743024,0.072073861,-4.99E-06,-4.99E-06,0.823696947,4419.108084,0.251835692,0.557106539,615,2516,0.244435612,19.48292683,4.874694874,270,345,0.43902439,0.059889088,-0.030044833,0.009438352,0.000336874,23331.96466,4.995011461,1.821808113,5.819837235,7.198057312,29.04217052
645,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,50,1.678118558,1.840024707,0.110166534,0.103661149,-0.006505385,0.167469508,0.620647207,0.862392792,0.322012687,0.8973861,0.098469092,4.32E-05,4.32E-05,0.839785205,5112.689242,0.321916352,0.596629894,606,2516,0.240858506,19.71947195,4.859699065,266,340,0.438943894,0.058679122,-0.028508309,0.009762082,0.000391696,26781.18558,5.043155472,1.858540704,6.926275153,7.591503633,32.41342844
646,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,55,0.969915855,1.840024707,0.110166534,0.07023978,-0.039926755,0.166095417,0.423724667,0.585913145,0.288990857,0.916644797,0.062020609,-8.55E-05,-8.55E-05,0.855600512,4455.253682,0.24305191,0.399530227,595,2516,0.236486486,19.93613445,4.825874695,275,320,0.462184874,0.049351862,-0.028553372,0.007453249,0.000269579,19699.15855,4.914474793,1.781988733,4.842434622,7.724220443,22.97267777
647,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,55,60,1.326942411,1.840024707,0.110166534,0.088237803,-0.021928731,0.162059441,0.545671557,0.756366805,0.329765047,0.8834811,0.080994391,-8.37E-06,-8.37E-06,0.829274801,5720.108992,0.267577793,0.53315699,610,2516,0.242448331,19.48852459,4.84631064,290,320,0.475409836,0.05231613,-0.030128423,0.009066528,0.000335807,23269.42411,4.991629234,1.760682805,5.995277567,7.310602036,28.79242603
648,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,5,0.191875828,1.840024707,0.110166534,0.017729832,-0.092436703,0.164855566,0.107806128,0.148089788,0.04353936,0.894993209,0.011207129,-0.000277977,-0.000277977,0.837928109,4916.997678,0.407213874,-0.347393218,1589,2516,0.631558029,7.476400252,4.847001224,707,882,0.444933921,0.032314803,-0.023439511,0.001367474,6.98E-05,11918.75828,4.7220232,1.769504396,1.187834117,7.692549891,11.60617377
649,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,10,0.22946662,1.840024707,0.110166534,0.020898913,-0.089267622,0.165057945,0.12692158,0.175082552,0.05618948,0.886015608,0.013955511,-0.000262814,-0.000262814,0.831141961,6085.489276,0.371936392,-0.258533399,1464,2516,0.581875994,8.172131148,4.875305623,682,782,0.465846995,0.032268957,-0.024686332,0.001846118,8.21E-05,12294.6662,4.737186424,1.723871791,1.41262292,7.521880159,12.24601033
650,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,15,0.111137598,1.840024707,0.110166534,0.010607298,-0.099559236,0.164080405,0.064791626,0.089383271,0.030795462,0.881877692,0.005604837,-0.00030179,-0.00030179,0.828104321,4227.007859,0.344443533,-0.316886482,1326,2516,0.527027027,9.056561086,4.893643032,603,723,0.454751131,0.03467148,-0.025687176,0.001760991,4.19E-05,11111.37598,4.698210141,1.720539653,0.708900999,7.422732015,10.54739333
651,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,20,0.461472806,1.840024707,0.110166534,0.038722171,-0.071444363,0.176329496,0.219923484,0.309038441,0.116820479,0.950781566,0.029936628,-0.00021811,-0.00021811,0.889040922,6682.137787,0.331467323,-0.023225305,1044,2516,0.414944356,11.57950192,4.924236253,472,572,0.45210728,0.040430066,-0.028564518,0.002628436,0.000150873,14614.72806,4.781889641,1.695050639,2.716145115,8.488412268,13.96627574
652,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,25,0.551603215,1.840024707,0.110166534,0.044964655,-0.06520188,0.177049845,0.254030538,0.363523175,0.161479818,0.940960061,0.036313705,-0.00018993,-0.00018993,0.878473219,3992.866267,0.278453711,0.112929983,873,2516,0.346979332,13.87285223,4.935207824,389,484,0.44558992,0.046978322,-0.030315745,0.004125712,0.000174667,15516.03215,4.81007045,1.708560998,3.117287046,8.21015382,15.67537196
653,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,30,0.709367687,1.840024707,0.110166534,0.055145304,-0.05502123,0.172541512,0.319841272,0.452018349,0.196838893,0.913927096,0.047167502,-0.000140965,-0.000140965,0.853265435,5177.900932,0.280154513,0.207404837,739,2516,0.293720191,16.31529093,4.913202934,336,403,0.454668471,0.051183364,-0.031555659,0.006063166,0.00021317,17093.67687,4.859035462,1.710974322,3.773580942,7.764001857,18.71619059
654,MACDSIGNA_ROLLISHARPRATIO_MAXPOS5_210615_0,MACDSIGNA,ROLLISHARPRATIO,5,210615,15,60,35,0.77996294,1.840024707,0.110166534,0.059429314,-0.05073722,0.168579079,0.35238124,0.50593783,0.275016988,0.891742862,0.0534282,-0.000117475,-0.000117475,0.835438765,2650.309183,0.216093247,0.333127341,695,2516,0.276232114,17.36258993,4.913273616,316,379,0.454676259,0.048652556,-0.030026723,0.005746877,0.000229261,17799.6294,4.882525212,1.732089778,4.000838236,7.343867308,20.7604266
