,moveaverage_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
96,55,70,0.7608921769707406,1.840024706609018,0.058287310811160564,0.1549202672017646,0.37675185123602223,0.11016653428843459,-0.05187922347727403,-8.550831465046517e-05,3451.3440813826182,0.2502703269746397,0.2777780259529141,1811,2516,0.7197933227344993,6.37824406405301,4.75545491972005,709,1102,39.14964108227499,0.03222350133332787,-0.01591276661656382,0.0029324095162209414,17608.921769707405,17608.921769707405
97,55,80,0.5343795466698606,1.840024706609018,0.04379741231887935,0.15563526767278038,0.2818491801933912,0.11016653428843459,-0.06636912196955524,-0.00013475072829615567,3688.772769685127,0.2735860982218712,0.10849078123502132,1776,2516,0.7058823529411765,6.485923423423423,4.75402393726785,725,1051,40.822072072072075,0.03090605679864678,-0.016907485478691225,0.002610993209974344,15343.795466698606,15343.795466698606
98,55,90,0.06814366353788359,1.840024706609018,0.006622187004399649,0.1552931766476179,0.04273989648224965,0.11016653428843459,-0.10354434728403494,-0.0002676388670439405,3726.9141578649014,0.28945856636573086,-0.27580576906894194,1845,2516,0.7333068362480127,6.198373983739837,4.751142501038637,731,1114,39.62059620596206,0.02918879330526437,-0.016721884960448526,0.0014681994906279654,10681.436635378835,10681.436635378835
99,60,10,1.4164532676757982,1.840024706609018,0.0923582854988807,0.1578750012072975,0.5855743777754762,0.11016653428843459,-0.017808248789553893,4.03420083971923e-05,8498.847627104704,0.3027019445747374,0.5217585397893636,2472,2516,0.9825119236883942,4.682443365695793,4.730281977932162,1030,1442,41.66666666666667,0.030262497098628268,-0.01670806169654453,0.002863004468110803,24164.532676757983,24164.532676757983
100,60,20,0.8457605942446456,1.840024706609018,0.06328667436594415,0.16372258269266443,0.386856934402841,0.11016653428843459,-0.04687985992249044,-8.245530394777759e-05,4706.400543752912,0.2698727771511058,0.2983549565963042,1832,2516,0.7281399046104928,6.443231441048035,4.814029363784665,731,1101,39.90174672489083,0.03434410397961744,-0.018078298822480892,0.0028391555707144574,18457.605942446455,18457.605942446455
101,60,30,0.45683866502735127,1.840024706609018,0.0383919283224321,0.1674449912339381,0.2294752142570529,0.11016653428843459,-0.07177460596600249,-0.00019216363047595201,6720.064881606046,0.3340752430318701,-0.030309802202816982,1558,2516,0.6192368839427663,7.621951219512195,4.841011006930289,618,940,39.66623876765084,0.03630083164813871,-0.01936833675044444,0.002713528506503176,14568.386650273513,14568.386650273513
102,60,40,0.9280562502354093,1.840024706609018,0.06794070718085599,0.16147607621682594,0.42101294880734497,0.11016653428843459,-0.042225827107578606,-7.308863576401659e-05,6286.811012487207,0.33673155714416214,0.24593689163874544,1548,2516,0.615262321144674,7.6324289405684755,4.818515497553018,593,955,38.30749354005168,0.0406665093347252,-0.018633326298278536,0.0040829544060956326,19280.562502354092,19280.562502354092
103,60,50,0.7878110131778695,1.840024706609018,0.05989608023256965,0.1582732642489917,0.3790506445944523,0.11016653428843459,-0.050270454055864944,-0.0001017230413009628,4324.036539581575,0.3187578480394845,0.1971545207081533,1576,2516,0.6263910969793323,7.471446700507614,4.8061224489795915,644,932,40.86294416243655,0.03437455362532533,-0.018174794446382172,0.0032984163138840943,17878.110131778696,17878.110131778696
104,60,60,0.8973858606392877,1.840024706609018,0.06622749595727462,0.15775741292239956,0.420467048822557,0.11016653428843459,-0.043939038331159974,-7.007643629599019e-05,4315.116735923302,0.32057525932024034,0.2539682675478634,1741,2516,0.6919713831478538,6.681792073520965,4.757873210633947,696,1045,39.97702469844916,0.03288785466050313,-0.01644022403736607,0.0032796741669515444,18973.858606392878,18973.858606392878
105,60,70,1.3523754241677093,1.840024706609018,0.08942287647323344,0.15300815131664103,0.5849337579738665,0.11016653428843459,-0.020743657815201155,3.526307433893215e-05,4693.225489880206,0.2783995462356964,0.5291419550144045,1756,2516,0.6979332273449921,6.560364464692483,4.734895191122072,688,1068,39.17995444191344,0.03419862339389898,-0.015628942934633017,0.00389347485240002,23523.754241677092,23523.754241677092
106,60,80,0.5790911287059306,1.840024706609018,0.04680356725238344,0.1526988328103829,0.30690459583400426,0.11016653428843459,-0.06336296703605115,-0.00012156387992449057,3554.405643773942,0.2823839819916657,0.12502879968408998,1733,2516,0.68879173290938,6.635891517599538,4.750103263114416,675,1058,38.949798038084246,0.03260187321735331,-0.016327627176165142,0.0027303144081539327,15790.911287059305,15790.911287059305
