,moveaverage_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
41,25,60,-0.2999091188850591,1.840024706609018,-0.03506881777015214,0.15144771175383706,-0.23193388826101333,0.11016653428843459,-0.14523535205858673,-0.00043532046197388406,6685.155926813102,0.5144187814372698,-1.0789538389519358,3010,2516,1.196343402225755,3.8438538205980066,4.767202307375361,1179,1831,39.16943521594685,0.02474254881956249,-0.014789162093600991,0.0006951858022859676,7000.908811149409,7000.908811149409
42,25,70,-0.32784064858904727,1.840024706609018,-0.038994347121168005,0.15206201661155355,-0.256930957935048,0.11016653428843459,-0.1491608814096026,-0.00044889902470084857,5855.018919564942,0.47483557847191493,-1.0413037180533795,2924,2516,1.162162162162162,3.941860465116279,4.768721555647497,1187,1737,40.595075239398085,0.02390523843208856,-0.015284517470096225,0.0006245934245321418,6721.593514109527,6721.593514109527
43,25,80,-0.4562071219462217,1.840024706609018,-0.05917095603525857,0.15009502319191856,-0.39510658427099776,0.11016653428843459,-0.16933749032369316,-0.0005275285490688619,6955.7211825083905,0.5718368926836741,-1.4574379076341977,2870,2516,1.1406995230524641,3.9961672473867598,4.758921161825726,1144,1726,39.860627177700344,0.02365005525332967,-0.015309538396863345,0.00021999997798710937,5437.9287805377835,5437.9287805377835
44,25,90,-0.49470673993883274,1.840024706609018,-0.06606257038128183,0.14874892239753426,-0.44509472694187235,0.11016653428843459,-0.17622910466971642,-0.000550788114855489,7813.496171659493,0.6131546038375508,-1.6323464641541836,2969,2516,1.1800476947535772,3.845402492421691,4.753122398001666,1179,1790,39.710340181879424,0.02343051580550135,-0.015082897732128382,0.00021090979931838523,5052.932600611673,5052.932600611673
45,30,10,0.5022955599777013,1.840024706609018,0.04159129598733502,0.16215133779533436,0.25674156357469885,0.11016653428843459,-0.06857523830109957,-0.00015781953127407222,3833.7178829586337,0.29560002457777546,0.05658537434687361,2712,2516,1.0779014308426074,4.396386430678466,4.825171995143666,1090,1622,40.19174041297935,0.029186064805835445,-0.016370151995187585,0.0019396844034536766,15022.955599777013,15022.955599777013
46,30,20,0.041080156421281044,1.840024706609018,0.004038979525432973,0.15436323796881707,0.02617526932929125,0.11016653428843459,-0.10612755476300162,-0.0002853481585405964,4421.729402778217,0.3114861179268533,-0.3329610121253772,2741,2516,1.0894276629570747,4.315578256110909,4.791008505467801,1108,1633,40.42320321050711,0.025578493895509098,-0.015284310750868522,0.0012337438088492465,10410.80156421281,10410.80156421281
47,30,30,0.054557771537693256,1.840024706609018,0.0053328727448627156,0.15805690221024302,0.0338018641751933,0.11016653428843459,-0.10483366154357188,-0.0002927741000741674,4041.110352267373,0.3224340461193298,-0.3361268769128465,2852,2516,1.1335453100158983,4.112552594670407,4.765948801300285,1097,1755,38.46423562412342,0.02703672168282109,-0.014820821740370676,0.0012793623883955833,10545.577715376932,10545.577715376932
48,30,40,-0.3001187916894392,1.840024706609018,-0.035097756398947966,0.1585589982932922,-0.22161490170807815,0.11016653428843459,-0.14526429068738256,-0.0004511869287780063,7131.948987344566,0.5391056181457422,-1.131431029594534,2962,2516,1.1772655007949127,3.937204591492235,4.758057935536516,1144,1818,38.62255232950709,0.025782610924772048,-0.015104048708022148,0.0006874228044412421,6998.812083105608,6998.812083105608
49,30,50,-0.2465722236555039,1.840024706609018,-0.027949125863190538,0.15264184749081142,-0.1834040618274922,0.11016653428843459,-0.13811566015162513,-0.00040962031577648577,5634.414811606295,0.454092450088589,-0.8884277564931811,2854,2516,1.1343402225755166,4.070427470217239,4.759115116755428,1087,1767,38.08689558514366,0.0263223504040601,-0.014886025128529906,0.0008089658329015352,7534.277763444961,7534.277763444961
50,30,60,-0.2724091220386836,1.840024706609018,-0.03133928328299129,0.1547368398184303,-0.20292545443969834,0.11016653428843459,-0.14150581757142588,-0.0004216813801551562,6384.013444679501,0.511253259680603,-1.0339272067062595,2847,2516,1.131558028616852,4.053038285914998,4.748559670781893,1095,1752,38.46153846153847,0.02625861230465837,-0.015105456639910354,0.0008038006464622322,7275.908779613164,7275.908779613164
51,30,70,-0.3165532185899902,1.840024706609018,-0.03739064008696824,0.15060757176074077,-0.24878878893075798,0.11016653428843459,-0.14755717437540283,-0.00043693101069697195,6235.876820121452,0.5001767309526923,-1.0741071926699384,2759,2516,1.0965818759936408,4.172888727799927,4.755472945064023,1105,1654,40.05074302283436,0.02457410214502369,-0.015386355960230554,0.0006181044262522094,6834.467814100098,6834.467814100098
52,30,80,-0.41598872787558894,1.840024706609018,-0.052425620441267196,0.14955627900175178,-0.3513255522985549,0.11016653428843459,-0.1625921547297018,-0.0005008282623751159,7562.996293936208,0.5837496802636755,-1.4143034643097518,2694,2516,1.0707472178060413,4.257609502598367,4.759336099585062,1052,1642,39.04974016332591,0.024734378547658014,-0.015318315188053893,0.0003221576441543212,5840.112721244111,5840.112721244111
53,30,90,-0.40914505584247274,1.840024706609018,-0.05131966480921624,0.14922790649625745,-0.3446375270078892,0.11016653428843459,-0.16148619909765083,-0.0004870630808546792,7940.715752576221,0.58136818803991,-1.396948208834921,2731,2516,1.0854531001589824,4.191138777004761,4.767180341524365,1063,1668,38.923471255950204,0.024832359238736005,-0.015293466215712367,0.00032489792126259403,5908.549441575273,5908.549441575273
54,35,10,0.3711892241402095,1.840024706609018,0.032111580243373794,0.16069840792231888,0.2000313605979594,0.11016653428843459,-0.0780549540450608,-0.00019063985052324785,3730.4987108573278,0.3304183859708294,-0.08542380820133033,2662,2516,1.0580286168521462,4.450037565740045,4.8037307380373075,1087,1575,40.83395942900075,0.028630994589376638,-0.016649252630783356,0.0018404651484480187,13711.892241402094,13711.892241402094
55,35,20,0.5784025236117116,1.840024706609018,0.04675785329137416,0.15690221137318125,0.29820749527971074,0.11016653428843459,-0.06340868099706043,-0.00012801500759337952,4632.166132384231,0.26237190923285225,0.15209775111360102,2409,2516,0.9574721780604134,4.912411789124118,4.800811359026369,979,1430,40.63926940639269,0.02820642414126168,-0.01589154909207776,0.0020295450529779955,15784.025236117117,15784.025236117117
56,35,30,0.6010266144915761,1.840024706609018,0.04825047719556119,0.1593226835508059,0.3032972405435931,0.11016653428843459,-0.0619160570928734,-0.00013149294601403608,6807.384418704321,0.3664336030813017,0.014254582489316547,2570,2516,1.021462639109698,4.575097276264591,4.781618544123628,1038,1532,40.38910505836576,0.028354883725205695,-0.015731528637206258,0.0020745787683126567,16010.266144915762,16010.266144915762
57,35,40,0.08362807206401768,1.840024706609018,0.008073799707420504,0.1597679003511032,0.05056451213685104,0.11016653428843459,-0.10209273458101409,-0.00028112998063668733,6053.741462882166,0.4069902963968093,-0.4422297793470875,2799,2516,1.1124801271860096,4.155055376920329,4.746938775510204,1074,1725,38.37084673097535,0.027552590904924144,-0.01479826338670153,0.001452118002796853,10836.280720640176,10836.280720640176
58,35,50,-0.19770266099200073,1.840024706609018,-0.021813343162936927,0.15202379439035107,-0.14372422117093292,0.11016653428843459,-0.13197987745137152,-0.00038524784565502183,5563.484189391949,0.43359027463653155,-0.7887135591961929,2692,2516,1.0699523052464228,4.312778603268945,4.760147601476015,1047,1645,38.89301634472511,0.026003074328073503,-0.015142793120433725,0.0008600758314931211,8022.973390079993,8022.973390079993
59,35,60,-0.1675843858851045,1.840024706609018,-0.018197360482196556,0.15403654636490594,-0.1183290925591141,0.11016653428843459,-0.12836389477063115,-0.00036472210951532936,3994.204359681289,0.3573885115707909,-0.6256383811109032,2645,2516,1.0512718600953894,4.366351606805293,4.760511129431163,1017,1628,38.449905482041586,0.027285940301263606,-0.015492663425028703,0.0009556692742678092,8324.156141148955,8324.156141148955
60,35,70,-0.32831383101550604,1.840024706609018,-0.03906210429748991,0.15197064266587057,-0.25756601447063976,0.11016653428843459,-0.1492286385859245,-0.0004491476775035407,5748.287094865755,0.477128684116337,-1.0463839531101709,2623,2516,1.0425278219395866,4.399923751429661,4.767038413878563,1044,1579,39.801753717117805,0.024949389813384265,-0.015613754500137227,0.0005310882994496724,6716.86168984494,6716.86168984494
61,35,80,-0.36326133471551925,1.840024706609018,-0.04418918587141529,0.1508330914821876,-0.2936681917601687,0.11016653428843459,-0.15435572015984989,-0.00046988060234238907,6766.134066595147,0.5379005919358728,-1.2233712082450907,2553,2516,1.0147058823529411,4.500587544065805,4.765657403566984,1020,1533,39.9529964747356,0.024951226576495494,-0.015911868879102356,0.00041416220774049764,6367.386652844807,6367.386652844807
62,35,90,-0.4202498891021397,1.840024706609018,-0.05312014156622635,0.15065463409288649,-0.3531996518320545,0.11016653428843459,-0.16328667585466095,-0.0005000694087273253,6761.773984819044,0.5476531674725875,-1.3384641763563714,2585,2516,1.0274244833068362,4.415087040618955,4.755416666666667,1004,1581,38.8394584139265,0.025378521341670124,-0.015702306454633035,0.00025326457340888576,5797.501108978603,5797.501108978603
63,40,10,1.0520583453015258,1.840024706609018,0.07462633858394963,0.161067983519014,0.4637728364342756,0.11016653428843459,-0.03554019570448497,-2.4453541893985377e-05,4909.394554088169,0.26906547673106274,0.40541196559146897,2630,2516,1.0453100158982511,4.497338403041825,4.806176351076798,1087,1543,41.330798479087456,0.02958553159025948,-0.016663227553480868,0.002451753887296986,20520.583453015257,20520.583453015257
64,40,20,0.1415173664868834,1.840024706609018,0.013340366313380203,0.15843093576116465,0.08432175565605611,0.11016653428843459,-0.09682616797505439,-0.0002584060892730586,3692.4051564246947,0.2746057249141991,-0.18868154362927925,2333,2516,0.9272655007949125,5.0964423489069866,4.817666126418152,930,1403,39.86283754822117,0.028242073167930995,-0.016239458415524342,0.0014921422585491497,11415.173664868835,11415.173664868835
65,40,30,0.7886299909226588,1.840024706609018,0.059944682852024034,0.16004721190934867,0.37517906786359595,0.11016653428843459,-0.05022185143641056,-8.86831284915671e-05,7821.379252715142,0.38878489250411974,0.08914363493553701,2421,2516,0.962241653418124,4.865344898802148,4.786265745631857,982,1439,40.561751342420486,0.029055156025069365,-0.015851684281725554,0.002363316619254458,17886.29990922659,17886.29990922659
66,40,40,0.5542595779131763,1.840024706609018,0.045143636572573254,0.16112144756629526,0.28030353628860877,0.11016653428843459,-0.06502289771586134,-0.00013835274048283667,7256.91292931751,0.40026197027842003,-0.0702630596914684,2650,2516,1.0532591414944357,4.396981132075472,4.744299674267101,1016,1634,38.339622641509436,0.02910364561393531,-0.014808271657051241,0.002027391719296809,15542.595779131763,15542.595779131763
