,moveaverage_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
0,5,10,-0.19620076870359904,1.840024706609018,-0.021630155995737588,0.15830474827283478,-0.13680442216478075,0.11016653428843459,-0.13179669028417218,-0.00039105934350947013,4354.738362392603,0.3662153692281479,-0.6744518346581376,4036,2516,1.6041335453100158,2.949207135777998,4.7880128720836685,1714,2322,42.467789890981166,0.021002643703646504,-0.01395236713763879,0.0008922534228079374,8037.99231296401,8037.99231296401
1,5,20,-0.45660654075850016,1.840024706609018,-0.05924016855827485,0.15326298077968037,-0.38710774186907576,0.11016653428843459,-0.16940670284670944,-0.0005416536065040059,7800.568053522308,0.6010931915715898,-1.5289490709996478,3875,2516,1.5401430842607313,3.054193548387097,4.7856854023453295,1629,2246,42.038709677419355,0.02129246126713839,-0.014557402103396589,0.0005134178786941135,5433.934592414998,5433.934592414998
2,5,30,-0.2831264179640762,1.840024706609018,-0.03277742213292589,0.1568037894213132,-0.20928255047125752,0.11016653428843459,-0.14294395642136049,-0.00044077301442047587,6897.354029447369,0.49691515414453813,-1.0198522125540723,3847,2516,1.5290143084260732,3.0566675331427087,4.787866449511401,1638,2209,42.57863270080583,0.02130352562432995,-0.01459873724646039,0.0006879553925712116,7168.735820359238,7168.735820359238
3,5,40,-0.33332582601613636,1.840024706609018,-0.03978244421513921,0.15598726761691625,-0.2551015885400672,0.11016653428843459,-0.1499489785035738,-0.00046795504606156725,8075.831921074703,0.5574757541624192,-1.2207138703777112,3835,2516,1.5242448330683624,3.0534550195567145,4.775693311582382,1644,2191,42.86831812255541,0.021025949989383345,-0.014655860213435025,0.0006403316961955891,6666.741739838637,6666.741739838637
4,5,50,-0.40069479437956024,1.840024706609018,-0.049969875124485474,0.15150848942008205,-0.3302378949149138,0.11016653428843459,-0.16013640941292007,-0.0004975867321844801,7385.972642017732,0.5658886639479592,-1.3464385284867983,3772,2516,1.4992050874403815,3.0896076352067867,4.776229508196721,1609,2163,42.65641569459173,0.020908380797649846,-0.0145900057251561,0.0005523335948849296,5993.052056204398,5993.052056204398
5,5,60,-0.35546085286747886,1.840024706609018,-0.0430232206993747,0.1522135743515829,-0.28321409704474054,0.11016653428843459,-0.1531897549878093,-0.00047113307419757136,8168.305142653107,0.5870313458041845,-1.3236033048657294,3717,2516,1.4773449920508743,3.1210653753026634,4.768187422934648,1610,2107,43.314500941619585,0.02093198549708086,-0.014892987310089487,0.0006244208738072715,6445.391471325212,6445.391471325212
6,5,70,-0.49982702708571947,1.840024706609018,-0.06701447259018556,0.15332173450536782,-0.437767602180428,0.11016653428843459,-0.17718100687862015,-0.0005728521129171122,7899.118344399745,0.6221668086453653,-1.6661037680302861,3764,2516,1.4960254372019077,3.06615302869288,4.7611386138613865,1618,2146,42.98618490967056,0.0211858451685588,-0.015310924153338805,0.0003776445934280199,5001.729729142805,5001.729729142805
7,5,80,-0.33611289423921975,1.840024706609018,-0.040185121663073975,0.15267419107050403,-0.26357537542695364,0.11016653428843459,-0.15035165595150857,-0.0004567491068733933,6408.333686913521,0.49472913774562166,-1.0923037980027086,3673,2516,1.4598569157392687,3.1331336781922134,4.767191383595692,1575,2098,42.88047917233869,0.02134290636694249,-0.014930797459727509,0.0006235405547035404,6638.871057607803,6638.871057607803
8,5,90,-0.6855321608419486,1.840024706609018,-0.10937343048218451,0.15191074524365233,-0.7217355098310471,0.11016653428843459,-0.2195399647706191,-0.0007483229755211045,8904.508535164754,0.7394350704320174,-2.5017766673645045,3788,2516,1.505564387917329,3.02428722280887,4.763409563409564,1606,2182,42.39704329461457,0.020319937354773065,-0.015002669159967369,-2.692838312652081e-05,3144.6783915805145,3144.6783915805145
9,10,10,0.14683083627665416,1.840024706609018,0.013811645859298949,0.16136368140345209,0.0856815297708549,0.11016653428843459,-0.09635488842913564,-0.0002649527331609968,3449.1400509869063,0.3051053062205922,-0.22699262099879647,2582,2516,1.0262321144674087,4.6510457010069715,4.84233870967742,1031,1551,39.93028659953524,0.028983742044862284,-0.01675580364650818,0.001508128037381421,11468.308362766542,11468.308362766542
10,10,20,0.4943426628252203,1.840024706609018,0.041037895665632984,0.15254488337413116,0.26909572852951585,0.11016653428843459,-0.06912863862280161,-0.00013903125194485833,4944.337872550954,0.2801144344561123,0.07302340338413948,3014,2516,1.197933227344992,3.9170537491705373,4.766249495357287,1228,1786,40.74319840743198,0.02543713230933703,-0.0145932898584202,0.0017163844687217628,14943.426628252204,14943.426628252204
11,10,30,0.1898519526634772,1.840024706609018,0.017556669571421324,0.1546610851411169,0.11371422160071683,0.11016653428843459,-0.09260986471701327,-0.0002394647376665967,6879.8983900695985,0.43240371321721527,-0.3925159858214755,2939,2516,1.1681240063593006,3.986389928547125,4.764538430256201,1162,1777,39.53725757060225,0.026710691702850883,-0.015109589848194611,0.001425002585393298,11898.519526634773,11898.519526634773
12,10,40,0.252494703636023,1.840024706609018,0.02279748388698999,0.1518329097135225,0.15017848588601787,0.11016653428843459,-0.0873690504014446,-0.00020200382765334256,4197.428231072448,0.35201743747167646,-0.2087541673364175,2857,2516,1.1355325914149443,4.078053902695134,4.749694251936404,1140,1717,39.90199509975499,0.027125465465066417,-0.015318531504858658,0.0016174700862210019,12524.94703636023,12524.94703636023
13,10,50,0.012179569909903876,1.840024706609018,0.0012128277944891686,0.15273531617572336,0.007950093911075675,0.11016653428843459,-0.10895370649394542,-0.0002883251687948534,4961.58646944497,0.35253591298468134,-0.42258595526865683,2818,2516,1.1200317965023847,4.117459190915543,4.74560327198364,1107,1711,39.28317955997161,0.026472433000644724,-0.0150969990705,0.0012327955720682095,10121.795699099039,10121.795699099039
14,10,60,0.0007375559755355976,1.840024706609018,7.382208407125113e-05,0.15408043924691536,0.0004796278258699347,0.11016653428843459,-0.11009271220436334,-0.0002935211866503211,5572.6853696183025,0.3890778369363683,-0.49204843650543495,2810,2516,1.116852146263911,4.111032028469751,4.748047677764077,1120,1690,39.8576512455516,0.026331827079170037,-0.015487847891905455,0.0011804923100890462,10007.375559755355,10007.375559755355
15,10,70,-0.15699737045186102,1.840024706609018,-0.016954219237573342,0.1506292229398227,-0.11274378096252204,0.11016653428843459,-0.12712075352600793,-0.0003573459182404458,4743.89320308724,0.37884642637277477,-0.64696212880642,2754,2516,1.0945945945945945,4.179012345679013,4.749896822121337,1162,1592,42.19317356572259,0.024114624701086534,-0.016060316166540165,0.0008907663636639836,8430.02629548139,8430.02629548139
16,10,80,-0.1288675356591239,1.840024706609018,-0.013718177623112338,0.15041462662217786,-0.09133518466613723,0.11016653428843459,-0.12388471191154693,-0.0003389796175183948,6179.761826133919,0.4240325635676684,-0.6896653844941234,2696,2516,1.0715421303656598,4.257789317507418,4.761094981335545,1105,1591,40.986646884273,0.025355521902656438,-0.01604209685502209,0.0009253989636851709,8711.324643408761,8711.324643408761
